factor,year,rank_ic_mean,ic_mean,positive_rank_ic_ratio,observations
ema_bias_26,2024,0.05343511450381679,0.047993855772286084,0.5190839694656488,262
ema_bias_26,2025,0.166015625,0.17595123404963678,0.60546875,256
ema_bias_5,2022,0.05252918287937743,0.045802772582926345,0.5252918287937743,257
ema_bias_5,2023,0.06346153846153846,0.07059430084310363,0.5576923076923077,260
ema_bias_5,2024,-0.04389312977099236,-0.07555345885838369,0.4732824427480916,262
ema_bias_5,2025,0.109375,0.11243290827158331,0.5546875,256
ema_bias_60,2022,0.00904977375565611,0.003189719468654693,0.5067873303167421,221
ema_bias_60,2023,0.09807692307692308,0.1325310575245236,0.5807692307692308,260
ema_bias_60,2024,0.10114503816793893,0.08068626295173423,0.5572519083969466,262
ema_bias_60,2025,0.146484375,0.17322792228493805,0.609375,256
ema_slope_12,2022,0.014644351464435146,0.04242810016430219,0.502092050209205,239
ema_slope_12,2023,-0.0057692307692307696,0.004961530803908443,0.5153846153846153,260
ema_slope_12,2024,0.13358778625954199,0.10890339578940438,0.5725190839694656,262
ema_slope_12,2025,0.138671875,0.15071767251026985,0.6015625,256
ema_slope_26,2022,0.10321100917431193,0.12178790460429997,0.555045871559633,218
ema_slope_26,2023,0.08076923076923077,0.12668828972007817,0.5538461538461539,260
ema_slope_26,2024,0.1450381679389313,0.15224226183797537,0.5954198473282443,262
ema_slope_26,2025,0.064453125,0.07202817349131092,0.55078125,256
ema_slope_60,2022,0.021739130434782608,0.05704362014159269,0.5279503105590062,161
ema_slope_60,2023,0.20576923076923076,0.2705263576504747,0.6461538461538462,260
ema_slope_60,2024,0.12213740458015267,0.12156312710650193,0.5687022900763359,262
ema_slope_60,2025,0.125,0.15534217746161585,0.5859375,256
gap_return,2022,0.013513513513513514,-0.010497331139749936,0.5019305019305019,259
gap_return,2023,-0.04807692307692308,-0.05316244341324241,0.4653846153846154,260
gap_return,2024,0.009541984732824428,0.004941378830362948,0.5114503816793893,262
gap_return,2025,0.015625,0.02837358784055735,0.49609375,256
intraday_return,2022,0.021153846153846155,0.03858994936007355,0.49615384615384617,260
intraday_return,2023,0.051923076923076926,0.055379637319033885,0.5346153846153846,260
intraday_return,2024,-0.01717557251908397,-0.020883790793412474,0.4847328244274809,262
intraday_return,2025,0.02734375,0.01956175378294236,0.51953125,256
kdj_d_9,2022,0.05042016806722689,0.06571541201773362,0.5210084033613446,238
kdj_d_9,2023,-0.019230769230769232,-0.028609635842781436,0.48846153846153845,260
kdj_d_9,2024,0.14885496183206107,0.12266959600283642,0.5916030534351145,262
kdj_d_9,2025,0.111328125,0.14900492983957286,0.57421875,256
kdj_j_9,2022,-0.0063025210084033615,-0.011089889720106843,0.5084033613445378,238
kdj_j_9,2023,-0.026923076923076925,0.012390491670573505,0.5038461538461538,260
kdj_j_9,2024,-0.007633587786259542,-0.00640542232087654,0.48091603053435117,262
kdj_j_9,2025,0.18359375,0.2155711421688519,0.61328125,256
kdj_k_9,2022,0.026748971193415638,0.03991436000039108,0.5102880658436214,243
kdj_k_9,2023,-0.019230769230769232,-0.013613462298287544,0.5,260
kdj_k_9,2024,0.0916030534351145,0.0970418296131378,0.5572519083969466,262
kdj_k_9,2025,0.16015625,0.19058850767292207,0.59375,256
long_lower_shadow_count_20,2022,0.05908546059582199,0.01861572494223537,0.4488888888888889,225
long_lower_shadow_count_20,2023,0.059569219381653056,0.05175821478901543,0.468,250
long_lower_shadow_count_20,2024,-0.014497029253902834,-0.00021905773339768512,0.4188034188034188,234
long_lower_shadow_count_20,2025,0.06963270924904336,0.07409430709520559,0.4344262295081967,244
long_lower_shadow_count_60,2022,-0.0037830009479365655,-0.037052236178321374,0.42857142857142855,203
long_lower_shadow_count_60,2023,0.002539438607093792,0.0033803494579106898,0.45384615384615384,260
long_lower_shadow_count_60,2024,-0.00367977715701433,-0.002977642570341665,0.4389312977099237,262
long_lower_shadow_count_60,2025,0.06711027254265818,0.09205910163082913,0.468,250
long_upper_shadow_count_20,2022,0.05861213124813856,0.055388192915442516,0.4634146341463415,246
long_upper_shadow_count_20,2023,0.12634003936403168,0.13012979145729647,0.4525862068965517,232
long_upper_shadow_count_20,2024,0.05083284540110278,0.014392847879455793,0.48031496062992124,254
long_upper_shadow_count_20,2025,-0.01803646272745891,-0.017154827212318972,0.43568464730290457,241
long_upper_shadow_count_60,2022,0.07748955366439249,0.07758167999442722,0.5069767441860465,215
long_upper_shadow_count_60,2023,0.1509498368049657,0.14932739925210703,0.4939271255060729,247
long_upper_shadow_count_60,2024,0.06356795990400677,0.05596542335452257,0.49034749034749037,259
long_upper_shadow_count_60,2025,0.012828071847235046,0.005204887252835872,0.47244094488188976,254
low_volume_pullback_20,2022,-0.17030087983926462,-0.16718771193176296,0.32231404958677684,242
low_volume_pullback_20,2023,0.0030234220174453655,0.0040889690895504075,0.4409448818897638,254
low_volume_pullback_20,2024,-0.12215935331219986,-0.11562796560444617,0.3764705882352941,255
low_volume_pullback_20,2025,0.011004703766149516,0.02105840146252263,0.4448979591836735,245
low_volume_pullback_60,2022,-0.273391476311378,-0.2581015659401326,0.3055555555555556,216
low_volume_pullback_60,2023,-0.13931704563205943,-0.18100000573387373,0.36538461538461536,260
low_volume_pullback_60,2024,-0.10745222787228646,-0.10274424606583414,0.3861003861003861,259
low_volume_pullback_60,2025,-0.025633507134730744,-0.08533916728981938,0.453125,256
lower_shadow,2022,-0.06923076923076923,-0.021253911812611433,0.46923076923076923,260
lower_shadow,2023,0.0038461538461538464,-0.018404967926963743,0.49615384615384617,260
lower_shadow,2024,-0.011450381679389313,-0.009686885567484345,0.49236641221374045,262
lower_shadow,2025,0.078125,0.07862738125824457,0.55078125,256
ma_alignment_score,2022,0.05020696153680104,0.04454515471992027,0.42152466367713004,223
ma_alignment_score,2023,0.02390438247011952,0.05132007273709056,0.4262948207171315,251
ma_alignment_score,2024,0.15791525250299465,0.15575975609571283,0.5217391304347826,230
ma_alignment_score,2025,0.11203471649526826,0.11693892124119004,0.47580645161290325,248
ma_bias_10,2022,0.07707509881422925,0.04780526359222048,0.541501976284585,253
ma_bias_10,2023,0.05384615384615385,0.06704396757510313,0.5423076923076923,260
ma_bias_10,2024,-0.04580152671755725,-0.06480579687518535,0.45038167938931295,262
ma_bias_10,2025,0.126953125,0.13291765356673882,0.56640625,256
ma_bias_120,2022,-0.06906077348066299,-0.018260470028081698,0.4585635359116022,181
ma_bias_120,2023,0.14038461538461539,0.20316323452799545,0.6115384615384616,260
ma_bias_120,2024,0.13740458015267176,0.10978633793366846,0.5763358778625954,262
ma_bias_120,2025,0.181640625,0.18453948339789925,0.63671875,256
ma_bias_20,2022,0.08266129032258064,0.06481788814041467,0.5443548387096774,248
ma_bias_20,2023,0.019230769230769232,0.03944131392669404,0.5269230769230769,260
ma_bias_20,2024,0.03816793893129771,0.023158669612834203,0.5190839694656488,262
ma_bias_20,2025,0.197265625,0.187729119764599,0.62890625,256
ma_bias_240,2022,-0.034653465346534656,-0.008374966022269259,0.504950495049505,101
ma_bias_240,2023,0.13076923076923078,0.22869799590544396,0.5923076923076923,260
ma_bias_240,2024,0.10687022900763359,0.06868456289857014,0.5572519083969466,262
ma_bias_240,2025,0.130859375,0.17164724391480107,0.6015625,256
ma_bias_40,2022,0.07872340425531915,0.06939918089809571,0.5531914893617021,235
ma_bias_40,2023,0.019230769230769232,0.05758190377709307,0.5307692307692308,260
ma_bias_40,2024,0.09732824427480916,0.07370152320819251,0.5381679389312977,262
ma_bias_40,2025,0.15625,0.1647698503409009,0.6171875,256
ma_bias_5,2022,0.06614785992217899,0.053120946547156545,0.5291828793774319,257
ma_bias_5,2023,0.057692307692307696,0.06833064461479182,0.55,260
ma_bias_5,2024,-0.09351145038167939,-0.08745202915817057,0.4389312977099237,262
ma_bias_5,2025,0.056640625,0.06580830936170583,0.52734375,256
ma_bias_60,2022,0.05429864253393665,0.07190988301265326,0.5520361990950227,221
ma_bias_60,2023,0.08076923076923077,0.11778449935352236,0.5653846153846154,260
ma_bias_60,2024,0.12022900763358779,0.11068673733021843,0.5610687022900763,262
ma_bias_60,2025,0.130859375,0.1403955710019427,0.59375,256
ma_slope_10,2022,0.04938271604938271,0.05539892398105942,0.522633744855967,243
ma_slope_10,2023,0.0,0.008529232956381907,0.5153846153846153,260
ma_slope_10,2024,0.13931297709923665,0.13177037839209266,0.5763358778625954,262
ma_slope_10,2025,0.13671875,0.15810041067368624,0.5859375,256
ma_slope_20,2022,0.21271929824561403,0.24551805731493004,0.6359649122807017,228
ma_slope_20,2023,0.08846153846153847,0.09442654546044642,0.5615384615384615,260
ma_slope_20,2024,0.10877862595419847,0.11420520450633012,0.5687022900763359,262
ma_slope_20,2025,0.015625,0.056743380457532924,0.51953125,256
ma_slope_5,2022,0.07738095238095238,0.020664168649882794,0.5515873015873016,252
ma_slope_5,2023,-0.0057692307692307696,-0.020382260210311535,0.5,260
ma_slope_5,2024,0.01717557251908397,0.0021263258813424744,0.5114503816793893,262
ma_slope_5,2025,0.14453125,0.1412402325634279,0.609375,256
ma_slope_60,2022,0.006211180124223602,0.01008121063835056,0.515527950310559,161
ma_slope_60,2023,0.22115384615384615,0.27631015342664905,0.6576923076923077,260
ma_slope_60,2024,0.13358778625954199,0.10827982370585372,0.5687022900763359,262
ma_slope_60,2025,0.142578125,0.17149108632294924,0.58203125,256
macd_diff,2022,0.09016393442622951,0.09299177512139328,0.5532786885245902,244
macd_diff,2023,0.046153846153846156,0.07502803279700124,0.5384615384615384,260
macd_diff,2024,0.11641221374045801,0.09911584480772719,0.5572519083969466,262
macd_diff,2025,0.134765625,0.13398586756291594,0.6015625,256
macd_hist,2022,-0.0041841004184100415,-0.03097118086957027,0.5062761506276151,239
macd_hist,2023,-0.11538461538461539,-0.10474033690834093,0.4269230769230769,260
macd_hist,2024,-0.03435114503816794,-0.06202598938965224,0.4770992366412214,262
macd_hist,2025,0.146484375,0.14118195768374908,0.59375,256
macd_signal,2022,0.1506276150627615,0.15190664953259023,0.602510460251046,239
macd_signal,2023,0.06153846153846154,0.09339571834271057,0.5461538461538461,260
macd_signal,2024,0.12595419847328243,0.13570024895087468,0.583969465648855,262
macd_signal,2025,0.12890625,0.11088285732026709,0.60546875,256
max_drawdown_120,2022,-0.1270718232044199,-0.173260932609031,0.40331491712707185,181
max_drawdown_120,2023,0.22884615384615384,0.28955488915686706,0.6346153846153846,260
max_drawdown_120,2024,0.09923664122137404,0.09928972539902296,0.5572519083969466,262
max_drawdown_120,2025,0.138671875,0.17463639668150732,0.59375,256
max_drawdown_20,2022,0.09475806451612903,0.0956820545206499,0.5483870967741935,248
max_drawdown_20,2023,-0.019230769230769232,-0.02619078298872484,0.5,260
max_drawdown_20,2024,0.13931297709923665,0.12812190957438832,0.5801526717557252,262
max_drawdown_20,2025,0.130859375,0.16624218365767973,0.6015625,256
max_drawdown_60,2022,0.04524886877828054,0.03317258500673627,0.5294117647058824,221
max_drawdown_60,2023,0.2173076923076923,0.23476898293386989,0.6384615384615384,260
max_drawdown_60,2024,0.05343511450381679,0.12188122055320762,0.5190839694656488,262
max_drawdown_60,2025,0.107421875,0.0829931641286867,0.57421875,256
momentum_1,2022,0.02702702702702703,0.03622413352771768,0.5096525096525096,259
momentum_1,2023,0.03461538461538462,0.049074608164818505,0.5153846153846153,260
momentum_1,2024,-0.030534351145038167,-0.033256670419366696,0.46946564885496184,262
momentum_1,2025,0.033203125,0.026736409902125544,0.515625,256
momentum_10,2022,0.04,0.030643494052854443,0.512,250
momentum_10,2023,0.009615384615384616,0.02670423208286229,0.5307692307692308,260
momentum_10,2024,0.009541984732824428,0.014785706984630234,0.5,262
momentum_10,2025,0.1328125,0.15369686177091704,0.5859375,256
momentum_120,2022,-0.039285714285714285,-0.015381886366367494,0.45,140
momentum_120,2023,0.18076923076923077,0.24219974532451863,0.6307692307692307,260
momentum_120,2024,0.11450381679389313,0.07677195168672661,0.5648854961832062,262
momentum_120,2025,0.1015625,0.15699835815475444,0.5625,256
momentum_2,2022,0.06201550387596899,0.034943532102543175,0.5387596899224806,258
momentum_2,2023,0.06153846153846154,0.06485202342207158,0.55,260
momentum_2,2024,-0.05916030534351145,-0.06420607214828492,0.44656488549618323,262
momentum_2,2025,0.037109375,0.024514110754807247,0.51953125,256
momentum_20,2022,0.058333333333333334,0.04835021980184691,0.5125,240
momentum_20,2023,-0.032692307692307694,-0.008902248635659011,0.5,260
momentum_20,2024,0.08206106870229007,0.06996773758497045,0.5419847328244275,262
momentum_20,2025,0.138671875,0.16616741601917223,0.58984375,256
momentum_240,2022,0.125,0.2504811726248848,0.6,20
momentum_240,2023,0.16153846153846155,0.21180642535529795,0.6076923076923076,260
momentum_240,2024,0.0019083969465648854,-0.017897198566451954,0.5038167938931297,262
momentum_240,2025,0.208984375,0.15744353652978735,0.6484375,256
momentum_3,2022,0.06809338521400778,0.03471189891681944,0.5214007782101168,257
momentum_3,2023,0.03653846153846154,0.04476593118567247,0.5269230769230769,260
momentum_3,2024,-0.07442748091603053,-0.08932501618563693,0.45038167938931295,262
momentum_3,2025,0.048828125,0.05770046607392529,0.5078125,256
momentum_40,2022,0.15681818181818183,0.14911934968323692,0.6181818181818182,220
momentum_40,2023,0.07692307692307693,0.12378687588277619,0.5346153846153846,260
momentum_40,2024,0.10687022900763359,0.10269964110949208,0.5648854961832062,262
momentum_40,2025,0.103515625,0.09746521630312974,0.57421875,256
momentum_5,2022,0.08823529411764706,0.04837519771869382,0.5686274509803921,255
momentum_5,2023,0.04423076923076923,0.0436295389740089,0.5230769230769231,260
momentum_5,2024,-0.07442748091603053,-0.0941008473055478,0.4580152671755725,262
momentum_5,2025,0.1015625,0.11472019863304778,0.546875,256
momentum_60,2022,-0.0325,0.003976535781212027,0.475,200
momentum_60,2023,0.15,0.17999582950578016,0.6192307692307693,260
momentum_60,2024,0.12022900763358779,0.11439486507939567,0.5763358778625954,262
momentum_60,2025,0.138671875,0.12278253000113154,0.5859375,256
money_flow_index_14,2022,0.025896414342629483,0.03111046743327513,0.5139442231075697,251
money_flow_index_14,2023,-0.0019230769230769232,0.03164420411593001,0.5115384615384615,260
money_flow_index_14,2024,0.007633587786259542,0.013336379057488752,0.5152671755725191,262
money_flow_index_14,2025,0.12109375,0.12812302388775482,0.5625,256
money_flow_index_20,2022,0.11088709677419355,0.0896417400320115,0.5725806451612904,248
money_flow_index_20,2023,0.08076923076923077,0.08916903464957861,0.5923076923076923,260
money_flow_index_20,2024,0.06870229007633588,0.05377482347792517,0.5343511450381679,262
money_flow_index_20,2025,0.09765625,0.13651311136021826,0.5546875,256
new_high_distance_60,2022,-0.01809954751131222,0.017270605848401933,0.49321266968325794,221
new_high_distance_60,2023,0.07307692307692308,0.13435320966125058,0.5692307692307692,260
new_high_distance_60,2024,0.10687022900763359,0.11219614695876365,0.5572519083969466,262
new_high_distance_60,2025,0.08203125,0.08795998180165,0.5625,256
new_low_distance_60,2022,0.0746606334841629,0.06294153182106489,0.5565610859728507,221
new_low_distance_60,2023,0.07307692307692308,0.08242506564116579,0.5961538461538461,260
new_low_distance_60,2024,0.1049618320610687,0.08142422815961203,0.5610687022900763,262
new_low_distance_60,2025,0.10546875,0.11466866155703546,0.58203125,256
obv_slope_20,2022,0.056485355648535567,0.04683092797919064,0.5397489539748954,239
obv_slope_20,2023,-0.032692307692307694,-0.053763339206612366,0.4653846153846154,260
obv_slope_20,2024,0.02862595419847328,0.008676328919501356,0.5076335877862596,262
obv_slope_20,2025,0.126953125,0.1398073830927155,0.6015625,256
obv_slope_60,2022,0.07035175879396985,0.07990356385938652,0.542713567839196,199
obv_slope_60,2023,-0.10961538461538461,-0.13783252420012648,0.4307692307692308,260
obv_slope_60,2024,-0.16221374045801526,-0.18507623705888235,0.3969465648854962,262
obv_slope_60,2025,0.150390625,0.1401978949539037,0.609375,256
overnight_return,2022,0.013513513513513514,-0.010497331139749936,0.5019305019305019,259
overnight_return,2023,-0.04807692307692308,-0.05316244341324241,0.4653846153846154,260
overnight_return,2024,0.009541984732824428,0.004941378830362948,0.5114503816793893,262
overnight_return,2025,0.015625,0.02837358784055735,0.49609375,256
positive_body_ratio_20,2022,0.03837519913733341,0.01694183100899412,0.4448979591836735,245
positive_body_ratio_20,2023,0.1267753229371263,0.1466973874234673,0.5546875,256
positive_body_ratio_20,2024,0.04238250912612165,0.058913091229434125,0.4591439688715953,257
positive_body_ratio_20,2025,-0.0020719663056252935,0.016657184139031184,0.4566929133858268,254
positive_body_ratio_60,2022,0.11671596666995451,0.13232568356488966,0.5429864253393665,221
positive_body_ratio_60,2023,0.19100097706863225,0.21520835508929687,0.5961538461538461,260
positive_body_ratio_60,2024,0.111061359585318,0.12526324642912512,0.5229007633587787,262
positive_body_ratio_60,2025,0.02734375,0.04794091044135889,0.48828125,256
price_efficiency_120,2022,0.20714285714285716,0.1947517171338588,0.6214285714285714,140
price_efficiency_120,2023,0.06923076923076923,0.054778513743268406,0.5461538461538461,260
price_efficiency_120,2024,0.04961832061068702,0.0604725275662195,0.5419847328244275,262
price_efficiency_120,2025,-0.0546875,-0.047535324697033164,0.4375,256
price_efficiency_20,2022,0.07083333333333333,0.0657329664137471,0.5458333333333333,240
price_efficiency_20,2023,-0.01730769230769231,-0.009488269561939008,0.49230769230769234,260
price_efficiency_20,2024,-0.04770992366412214,-0.053633145815514295,0.4847328244274809,262
price_efficiency_20,2025,0.03125,0.04172749769474664,0.5234375,256
price_efficiency_60,2022,0.015,-0.006263414905178833,0.53,200
price_efficiency_60,2023,-0.09230769230769231,-0.1317626895432501,0.4461538461538462,260
price_efficiency_60,2024,-0.04389312977099236,-0.0374016178522164,0.4541984732824427,262
price_efficiency_60,2025,-0.0625,-0.07710056452822571,0.4375,256
price_position_120,2022,-0.04143646408839779,-0.04175859817697368,0.47513812154696133,181
price_position_120,2023,0.11538461538461539,0.2057212400286468,0.5923076923076923,260
price_position_120,2024,0.07824427480916031,0.015022978857086533,0.5419847328244275,262
price_position_120,2025,0.154296875,0.15005337891814582,0.625,256
price_position_20,2022,0.028225806451612902,0.03839907670480496,0.532258064516129,248
price_position_20,2023,-0.019230769230769232,0.011691948833500792,0.5076923076923077,260
price_position_20,2024,0.05343511450381679,0.0354175954174002,0.5190839694656488,262
price_position_20,2025,0.16015625,0.19522588746673553,0.59765625,256
price_position_240,2022,0.04950495049504951,0.057294309234723936,0.5742574257425742,101
price_position_240,2023,0.13076923076923078,0.24322078273408593,0.6038461538461538,260
price_position_240,2024,0.07251908396946564,0.023252118981419434,0.5305343511450382,262
price_position_240,2025,0.138671875,0.15727306504084146,0.61328125,256
price_position_40,2022,0.06170212765957447,0.05436481080953641,0.5659574468085107,235
price_position_40,2023,-0.009615384615384616,0.047813299393965975,0.5269230769230769,260
price_position_40,2024,0.07633587786259542,0.06738269052534153,0.5267175572519084,262
price_position_40,2025,0.095703125,0.13256572337545297,0.5703125,256
price_position_60,2022,0.02262443438914027,0.037335189070895725,0.5429864253393665,221
price_position_60,2023,0.05961538461538462,0.12000221124116872,0.5653846153846154,260
price_position_60,2024,0.11259541984732824,0.09676349726938314,0.5648854961832062,262
price_position_60,2025,0.1171875,0.103041726226179,0.5859375,256
price_volume_trend_20,2022,0.03556485355648536,0.02982804995150887,0.5230125523012552,239
price_volume_trend_20,2023,-0.1673076923076923,-0.1438334230101962,0.38461538461538464,260
price_volume_trend_20,2024,-0.02480916030534351,-0.07941761949999976,0.48091603053435117,262
price_volume_trend_20,2025,0.099609375,0.10738402894088755,0.58203125,256
price_volume_trend_60,2022,0.06532663316582915,0.11628882210714316,0.5628140703517588,199
price_volume_trend_60,2023,-0.03076923076923077,0.009934681745520757,0.47307692307692306,260
price_volume_trend_60,2024,-0.16984732824427481,-0.18670604012606054,0.38549618320610685,262
price_volume_trend_60,2025,0.150390625,0.14432196322333102,0.578125,256
range_compression_20,2022,-0.05227272727272727,-0.042746308814135874,0.4590909090909091,220
range_compression_20,2023,0.09230769230769231,0.11579453162019084,0.5653846153846154,260
range_compression_20,2024,-0.04198473282442748,-0.03558360813129833,0.4770992366412214,262
range_compression_20,2025,-0.029296875,-0.01971052218946938,0.4765625,256
return_abs_mean_20,2022,0.020242914979757085,0.018557607956375195,0.5020242914979757,247
return_abs_mean_20,2023,0.19038461538461537,0.17894387940171425,0.6153846153846154,260
return_abs_mean_20,2024,-0.015267175572519083,-0.013477978386493476,0.4770992366412214,262
return_abs_mean_20,2025,-0.11328125,-0.09142294955145017,0.41796875,256
return_abs_mean_60,2022,0.011363636363636364,0.006890774114233386,0.4954545454545455,220
return_abs_mean_60,2023,0.11153846153846154,0.1053513755649373,0.5846153846153846,260
return_abs_mean_60,2024,-0.16221374045801526,-0.19425951814115938,0.37404580152671757,262
return_abs_mean_60,2025,-0.021484375,-0.06185403829988372,0.50390625,256
return_amount_corr_20,2022,-0.05668016194331984,-0.05141812944013673,0.4493927125506073,247
return_amount_corr_20,2023,0.013461538461538462,-0.018919194082098603,0.5192307692307693,260
return_amount_corr_20,2024,-0.09923664122137404,-0.09026926197241887,0.4312977099236641,262
return_amount_corr_20,2025,-0.009765625,0.010345301917173642,0.49609375,256
return_amount_corr_60,2022,-0.02727272727272727,0.029461192699260362,0.4863636363636364,220
return_amount_corr_60,2023,0.057692307692307696,0.06923264209538524,0.5346153846153846,260
return_amount_corr_60,2024,-0.08587786259541985,-0.055699339742308826,0.42366412213740456,262
return_amount_corr_60,2025,-0.005859375,0.004240831689062689,0.48828125,256
return_autocorr_20,2022,-0.030364372469635626,0.007049544394458045,0.4777327935222672,247
return_autocorr_20,2023,0.10576923076923077,0.1312368339151579,0.5769230769230769,260
return_autocorr_20,2024,0.1297709923664122,0.14839711417893695,0.5877862595419847,262
return_autocorr_20,2025,0.150390625,0.1090537597203386,0.61328125,256
return_autocorr_60,2022,0.06363636363636363,0.05323588566794665,0.5136363636363637,220
return_autocorr_60,2023,0.19038461538461537,0.17673918962255236,0.6307692307692307,260
return_autocorr_60,2024,0.06870229007633588,0.07006624777145568,0.5687022900763359,262
return_autocorr_60,2025,0.154296875,0.15286927515540172,0.6171875,256
return_kurt_20,2022,-0.14489795918367346,-0.11928586309733923,0.4122448979591837,245
return_kurt_20,2023,-0.11923076923076924,-0.0687489916027337,0.41923076923076924,260
return_kurt_20,2024,0.13358778625954199,0.15624084038967853,0.5877862595419847,262
return_kurt_20,2025,0.046875,0.024660587368629774,0.52734375,256
return_kurt_60,2022,-0.17727272727272728,-0.1660670928368058,0.38181818181818183,220
return_kurt_60,2023,0.0057692307692307696,0.042433794316928404,0.5192307692307693,260
return_kurt_60,2024,0.14122137404580154,0.13917399085249804,0.5877862595419847,262
return_kurt_60,2025,-0.060546875,-0.11353575508294567,0.46875,256
return_skew_20,2022,0.024489795918367346,0.03674470096241,0.5020408163265306,245
return_skew_20,2023,-0.14038461538461539,-0.1211212335938782,0.4230769230769231,260
return_skew_20,2024,0.02480916030534351,0.04678197248068979,0.49236641221374045,262
return_skew_20,2025,0.203125,0.18884313542490647,0.6328125,256
return_skew_60,2022,-0.12045454545454545,-0.1121412507973026,0.42272727272727273,220
return_skew_60,2023,-0.007692307692307693,-0.03830661141682362,0.48846153846153845,260
return_skew_60,2024,0.10305343511450382,0.09841231430244775,0.5801526717557252,262
return_skew_60,2025,0.095703125,0.1384945630465938,0.54296875,256
reversal_1,2022,-0.02702702702702703,-0.03622413352771768,0.49034749034749037,259
reversal_1,2023,-0.03461538461538462,-0.049074608164818505,0.4846153846153846,260
reversal_1,2024,0.030534351145038167,0.033256670419366696,0.5305343511450382,262
reversal_1,2025,-0.033203125,-0.026736409902125544,0.484375,256
reversal_10,2022,-0.04,-0.030643494052854443,0.488,250
reversal_10,2023,-0.009615384615384616,-0.02670423208286229,0.46923076923076923,260
reversal_10,2024,-0.009541984732824428,-0.014785706984630234,0.5,262
reversal_10,2025,-0.1328125,-0.15369686177091704,0.4140625,256
reversal_2,2022,-0.06201550387596899,-0.034943532102543175,0.46124031007751937,258
reversal_2,2023,-0.06153846153846154,-0.06485202342207158,0.45,260
reversal_2,2024,0.05916030534351145,0.06420607214828492,0.5534351145038168,262
reversal_2,2025,-0.037109375,-0.024514110754807247,0.48046875,256
reversal_20,2022,-0.058333333333333334,-0.04835021980184691,0.4875,240
reversal_20,2023,0.032692307692307694,0.008902248635659011,0.5,260
reversal_20,2024,-0.08206106870229007,-0.06996773758497045,0.4580152671755725,262
reversal_20,2025,-0.138671875,-0.16616741601917223,0.41015625,256
reversal_3,2022,-0.06809338521400778,-0.03471189891681944,0.4785992217898833,257
reversal_3,2023,-0.03653846153846154,-0.04476593118567247,0.47307692307692306,260
reversal_3,2024,0.07442748091603053,0.08932501618563693,0.549618320610687,262
reversal_3,2025,-0.048828125,-0.05770046607392529,0.4921875,256
reversal_5,2022,-0.08823529411764706,-0.04837519771869382,0.43137254901960786,255
reversal_5,2023,-0.04423076923076923,-0.0436295389740089,0.47692307692307695,260
reversal_5,2024,0.07442748091603053,0.0941008473055478,0.5419847328244275,262
reversal_5,2025,-0.1015625,-0.11472019863304778,0.453125,256
rsi_14,2022,0.05,0.06518674879901654,0.544,250
rsi_14,2023,-0.025,0.0020881760270289543,0.5,260
rsi_14,2024,0.08015267175572519,0.09500103995266042,0.5610687022900763,262
rsi_14,2025,0.18359375,0.17776706289430513,0.61328125,256
rsi_24,2022,0.16188524590163936,0.14270694306271203,0.6147540983606558,244
rsi_24,2023,-0.013461538461538462,0.01682328221074451,0.5153846153846153,260
rsi_24,2024,0.08015267175572519,0.09553969291207762,0.5458015267175572,262
rsi_24,2025,0.16015625,0.17684785756673407,0.609375,256
rsi_6,2022,-0.00392156862745098,-0.030885607140358033,0.5058823529411764,255
rsi_6,2023,0.03653846153846154,0.043760131605707034,0.5346153846153846,260
rsi_6,2024,-0.0648854961832061,-0.07919821460328144,0.4618320610687023,262
rsi_6,2025,0.08984375,0.10947232606732236,0.5625,256
shrinkage_breakout_20,2022,0.38490017945975047,0.3744783439885795,0.5,18
shrinkage_breakout_20,2023,-0.3788861141556919,-0.39816390679688873,0.0,16
shrinkage_breakout_20,2024,0.14846149779161805,0.18787110467077864,0.42857142857142855,35
shrinkage_breakout_20,2025,0.0,-0.025049369143005238,0.375,32
shrinkage_breakout_60,2022,0.43301270189221935,0.5308134399160069,0.6666666666666666,6
shrinkage_breakout_60,2023,-0.09116056881941459,-0.09529353613088758,0.15789473684210525,19
shrinkage_breakout_60,2024,-0.09622504486493762,-0.03021245035497111,0.3333333333333333,18
shrinkage_breakout_60,2025,0.31491832864888675,0.2369817886622674,0.45454545454545453,11
signed_volume_flow_20,2022,0.10887096774193548,0.08568604599373422,0.5524193548387096,248
signed_volume_flow_20,2023,0.03461538461538462,0.05541645116208246,0.5230769230769231,260
signed_volume_flow_20,2024,-0.019083969465648856,-0.045768089899807574,0.4961832061068702,262
signed_volume_flow_20,2025,0.08984375,0.0899826000634963,0.54296875,256
signed_volume_flow_60,2022,0.1493212669683258,0.15005729643019092,0.579185520361991,221
signed_volume_flow_60,2023,0.057692307692307696,0.11532221736165421,0.5461538461538461,260
signed_volume_flow_60,2024,-0.0916030534351145,-0.10729106375886974,0.4389312977099237,262
signed_volume_flow_60,2025,0.11328125,0.10786364953662149,0.58984375,256
stalled_up_volume_20,2022,0.000490381056766579,-0.01994689802415629,0.39,200
stalled_up_volume_20,2023,-0.056835772172557524,-0.05345645028791975,0.34893617021276596,235
stalled_up_volume_20,2024,-0.09998185105050299,-0.11049332451395502,0.32547169811320753,212
stalled_up_volume_20,2025,-0.008384245953551157,-0.0075126707530071835,0.37850467289719625,214
stalled_up_volume_60,2022,-0.055650159426062905,-0.06063866066920541,0.35714285714285715,210
