date,factor,quantile,mean_forward_return
2022-08-19,volatility_60,4,0.038945919313628494
2022-08-19,volatility_60,5,-0.07980368075887269
2022-08-22,volatility_60,1,-0.01578887573300608
2022-08-22,volatility_60,2,-0.007848750054885945
2022-08-22,volatility_60,3,0.04097447344379651
2022-08-22,volatility_60,4,0.062274489294012914
2022-08-22,volatility_60,5,-0.0796113369499174
2022-08-23,volatility_60,1,-0.03842694439016786
2022-08-23,volatility_60,2,0.05204389045442148
2022-08-23,volatility_60,3,-0.010652571879030015
2022-08-23,volatility_60,4,0.05939669165291006
2022-08-23,volatility_60,5,-0.06236106583813367
2022-08-24,volatility_60,1,-0.002989655188226449
2022-08-24,volatility_60,2,0.03517802043255466
2022-08-24,volatility_60,3,0.004450236515903117
2022-08-24,volatility_60,4,0.022400076750317768
2022-08-24,volatility_60,5,-0.059038678510549086
2022-08-25,volatility_60,1,-0.00757318814497435
2022-08-25,volatility_60,2,0.0352072811013143
2022-08-25,volatility_60,3,-0.004630652813665294
2022-08-25,volatility_60,4,0.03908848086311903
2022-08-25,volatility_60,5,-0.062091921005793665
2022-08-26,volatility_60,1,-0.01639488041028886
2022-08-26,volatility_60,2,-0.008882005683764738
2022-08-26,volatility_60,3,0.04375700510959274
2022-08-26,volatility_60,4,0.040966093280629334
2022-08-26,volatility_60,5,-0.05944621229616848
2022-08-29,volatility_60,1,-0.005807160192597499
2022-08-29,volatility_60,2,0.024003810504917754
2022-08-29,volatility_60,3,-0.007876062782106986
2022-08-29,volatility_60,4,0.033271632575704445
2022-08-29,volatility_60,5,-0.043592220105917706
2022-08-30,volatility_60,1,-0.02006210632615998
2022-08-30,volatility_60,2,0.03303084322165281
2022-08-30,volatility_60,3,-0.019756019977875204
2022-08-30,volatility_60,4,0.029583900804790765
2022-08-30,volatility_60,5,-0.022796617722408395
2022-08-31,volatility_60,1,-0.04510124296787059
2022-08-31,volatility_60,2,-0.013395189880750266
2022-08-31,volatility_60,3,0.0416903354947671
2022-08-31,volatility_60,4,0.006322446710510531
2022-08-31,volatility_60,5,0.010483650643343235
2022-09-01,volatility_60,1,-0.010936522227915944
2022-09-01,volatility_60,2,-0.027279399404979733
2022-09-01,volatility_60,3,-0.015306217281634539
2022-09-01,volatility_60,4,0.02180423365158459
2022-09-01,volatility_60,5,0.03171790526294563
2022-09-02,volatility_60,1,-0.002372337145105905
2022-09-02,volatility_60,2,0.008200205368339063
2022-09-02,volatility_60,3,-0.05404284310793592
2022-09-02,volatility_60,4,-0.0016536659673929473
2022-09-02,volatility_60,5,0.04986864085209571
2022-09-05,volatility_60,1,-0.008105661057960498
2022-09-05,volatility_60,2,-0.03948863113335098
2022-09-05,volatility_60,3,0.011606679995556325
2022-09-05,volatility_60,4,-0.0269893453771181
2022-09-05,volatility_60,5,0.06297695757287326
2022-09-06,volatility_60,1,-0.02616874739684113
2022-09-06,volatility_60,2,-0.009432416165162182
2022-09-06,volatility_60,3,0.004264898344443192
2022-09-06,volatility_60,4,-0.019837998015705093
2022-09-06,volatility_60,5,0.05117426323326521
2022-09-07,volatility_60,1,0.013009452232575857
2022-09-07,volatility_60,2,-0.019257335597834567
2022-09-07,volatility_60,3,0.014202332131381425
2022-09-07,volatility_60,4,-0.01890371628183881
2022-09-07,volatility_60,5,0.0109492675157161
2022-09-08,volatility_60,1,0.007335303737948317
2022-09-08,volatility_60,2,-0.007156216368031831
2022-09-08,volatility_60,3,0.02134171880623408
2022-09-08,volatility_60,4,-0.020678791676721278
2022-09-08,volatility_60,5,-0.0008420144994292916
2022-09-09,volatility_60,1,-0.003327012365361537
2022-09-09,volatility_60,2,1.8332995556091802e-05
2022-09-09,volatility_60,3,0.02134178200418202
2022-09-09,volatility_60,4,-0.034815468277079986
2022-09-09,volatility_60,5,0.016782365642703412
2022-09-12,volatility_60,1,0.00860609151375925
2022-09-12,volatility_60,2,-0.036274602834579436
2022-09-12,volatility_60,3,0.004069755564998959
2022-09-12,volatility_60,4,0.03363047011050309
2022-09-12,volatility_60,5,-0.010031714354681854
2022-09-13,volatility_60,1,0.02603725302553378
2022-09-13,volatility_60,2,-0.01524086551044801
2022-09-13,volatility_60,3,0.005060619184545256
2022-09-13,volatility_60,4,0.027069784339125325
2022-09-13,volatility_60,5,-0.04292679103875635
2022-09-14,volatility_60,1,0.0024749461078374287
2022-09-14,volatility_60,2,0.014078212519814712
2022-09-14,volatility_60,3,0.006642759855602684
2022-09-14,volatility_60,4,0.013076527848029805
2022-09-14,volatility_60,5,-0.03627244633128464
2022-09-15,volatility_60,1,-0.01938700507305232
2022-09-15,volatility_60,2,0.0015720088195149418
2022-09-15,volatility_60,3,0.006128300738030479
2022-09-15,volatility_60,4,0.04057988733402299
2022-09-15,volatility_60,5,-0.028893191818516094
2022-09-16,volatility_60,1,-0.006361524467989002
2022-09-16,volatility_60,2,-0.01675120472293408
2022-09-16,volatility_60,3,0.025550140739569002
2022-09-16,volatility_60,4,0.03870212017425627
2022-09-16,volatility_60,5,-0.0411395317229022
2022-09-19,volatility_60,1,-0.024909557987570316
2022-09-19,volatility_60,2,-0.006798137965303085
2022-09-19,volatility_60,3,0.038024484942891915
2022-09-19,volatility_60,4,0.016266464446117138
2022-09-19,volatility_60,5,-0.02258325343613564
2022-09-20,volatility_60,1,-0.05119763933585894
2022-09-20,volatility_60,2,-0.026626517645818325
2022-09-20,volatility_60,3,0.0015547027970670198
2022-09-20,volatility_60,4,0.05733377931097097
2022-09-20,volatility_60,5,0.018935674873639265
2022-09-21,volatility_60,1,-0.01187883807500447
2022-09-21,volatility_60,2,-0.0658569799882294
2022-09-21,volatility_60,3,0.03465999151615809
2022-09-21,volatility_60,4,0.007874667999007967
2022-09-21,volatility_60,5,0.0352011585480678
2022-09-22,volatility_60,1,-0.0381219726278588
2022-09-22,volatility_60,2,-0.02941874205628168
2022-09-22,volatility_60,3,0.020147313572217464
2022-09-22,volatility_60,4,0.010543747984298267
2022-09-22,volatility_60,5,0.03684965312762475
2022-09-23,volatility_60,1,-0.031693665112896764
2022-09-23,volatility_60,2,-0.02497625994216127
2022-09-23,volatility_60,3,-0.009595813519393238
2022-09-23,volatility_60,4,0.0556227344944967
2022-09-23,volatility_60,5,0.010643004079954575
2022-09-26,volatility_60,1,-0.023738963404702752
2022-09-26,volatility_60,2,-0.020703756319923192
2022-09-26,volatility_60,3,-0.02278606838734818
2022-09-26,volatility_60,4,0.035506625590682656
2022-09-26,volatility_60,5,0.03172216252129147
2022-09-27,volatility_60,1,-0.026064013155739838
2022-09-27,volatility_60,2,0.013272790989431814
2022-09-27,volatility_60,3,0.024635397067929575
2022-09-27,volatility_60,4,-0.017953058648425814
2022-09-27,volatility_60,5,0.006108883746804261
2022-09-28,volatility_60,1,-0.021260282097562797
2022-09-28,volatility_60,2,0.030689456898090064
2022-09-28,volatility_60,3,-0.012328409928106233
2022-09-28,volatility_60,4,0.001821510500866274
2022-09-28,volatility_60,5,0.0010777246267126943
2022-09-29,volatility_60,1,-0.0195088274211543
2022-09-29,volatility_60,2,0.04906398745893502
2022-09-29,volatility_60,3,-0.003657711015608866
2022-09-29,volatility_60,4,-0.006745027057718022
2022-09-29,volatility_60,5,-0.01915242196445384
2022-09-30,volatility_60,1,-0.0023976892774224337
2022-09-30,volatility_60,2,-0.011314624080541215
2022-09-30,volatility_60,3,0.032330756971101125
2022-09-30,volatility_60,4,6.472584185037746e-05
2022-09-30,volatility_60,5,-0.01868316945498786
2022-10-03,volatility_60,1,-0.0057446909791495915
2022-10-03,volatility_60,2,-0.009003022062701926
2022-10-03,volatility_60,3,0.02383451327519759
2022-10-03,volatility_60,4,0.018108595354965118
2022-10-03,volatility_60,5,-0.02719539558831119
2022-10-04,volatility_60,1,-0.027097768616421637
2022-10-04,volatility_60,2,0.0013899018410403413
2022-10-04,volatility_60,3,0.04815285191748527
2022-10-04,volatility_60,4,0.01677825709785615
2022-10-04,volatility_60,5,-0.039223242239960134
2022-10-05,volatility_60,1,-0.014341567826386604
2022-10-05,volatility_60,2,0.01554447153769619
2022-10-05,volatility_60,3,0.029857328660700753
2022-10-05,volatility_60,4,0.007044995825242227
2022-10-05,volatility_60,5,-0.038105228197252566
2022-10-06,volatility_60,1,-0.015869624293153695
2022-10-06,volatility_60,2,-0.007538423464367616
2022-10-06,volatility_60,3,0.0313464978395116
2022-10-06,volatility_60,4,0.03716319515422606
2022-10-06,volatility_60,5,-0.04510164523621635
2022-10-07,volatility_60,1,0.008023994588385264
2022-10-07,volatility_60,2,-0.005060044983576761
2022-10-07,volatility_60,3,0.019901711769154506
2022-10-07,volatility_60,4,0.030466672098240444
2022-10-07,volatility_60,5,-0.05333233347220345
2022-10-10,volatility_60,1,0.013739132232108896
2022-10-10,volatility_60,2,-0.004830737074895487
2022-10-10,volatility_60,3,0.03276284789523123
2022-10-10,volatility_60,4,-0.010990352003467187
2022-10-10,volatility_60,5,-0.030680891048977452
2022-10-11,volatility_60,1,0.013734394857104804
2022-10-11,volatility_60,2,-0.015487985428621908
2022-10-11,volatility_60,3,0.01580012676578989
2022-10-11,volatility_60,4,0.019908975683907357
2022-10-11,volatility_60,5,-0.03395551187818015
2022-10-12,volatility_60,1,-0.005178861736407747
2022-10-12,volatility_60,2,-0.0070615421569064085
2022-10-12,volatility_60,3,0.03088471555422273
2022-10-12,volatility_60,4,0.013915150942308496
2022-10-12,volatility_60,5,-0.03255946260321707
2022-10-13,volatility_60,1,-0.013771582828544139
2022-10-13,volatility_60,2,0.03177905277707159
2022-10-13,volatility_60,3,-0.009622739034801386
2022-10-13,volatility_60,4,0.032777046075618974
2022-10-13,volatility_60,5,-0.04116177698934505
2022-10-14,volatility_60,1,-0.03745315758980426
2022-10-14,volatility_60,2,0.05786195960703862
2022-10-14,volatility_60,3,0.014346309976456209
2022-10-14,volatility_60,4,0.015537133374846034
2022-10-14,volatility_60,5,-0.05029224536853659
2022-10-17,volatility_60,1,-0.0093680733992621
2022-10-17,volatility_60,2,-0.03349223181879707
2022-10-17,volatility_60,3,0.07218118286727371
2022-10-17,volatility_60,4,0.0011253307885552566
2022-10-17,volatility_60,5,-0.030446208437769795
2022-10-18,volatility_60,1,-0.0001965519687977188
2022-10-18,volatility_60,2,-0.03159215875409179
2022-10-18,volatility_60,3,0.03475431242750385
2022-10-18,volatility_60,4,0.03233674887162189
2022-10-18,volatility_60,5,-0.035302350576236236
2022-10-19,volatility_60,1,-4.210286982898881e-05
2022-10-19,volatility_60,2,0.03619996678623326
2022-10-19,volatility_60,3,0.010481008626903144
2022-10-19,volatility_60,4,0.0021355510930437943
2022-10-19,volatility_60,5,-0.04877442363635122
2022-10-20,volatility_60,1,-0.025878207122372564
2022-10-20,volatility_60,2,0.01650599125835559
2022-10-20,volatility_60,3,-0.012273460129998326
2022-10-20,volatility_60,4,0.06198800236025423
2022-10-20,volatility_60,5,-0.04034232636623893
2022-10-21,volatility_60,1,0.011740120706174383
2022-10-21,volatility_60,2,0.03505233601772231
2022-10-21,volatility_60,3,-0.04300712612834754
2022-10-21,volatility_60,4,0.00401058018137892
2022-10-21,volatility_60,5,-0.007795910776928074
2022-10-24,volatility_60,1,-0.01254481736220079
2022-10-24,volatility_60,2,0.013258740999753514
2022-10-24,volatility_60,3,0.009171744766351374
2022-10-24,volatility_60,4,0.011153837512031105
2022-10-24,volatility_60,5,-0.021039505915935206
2022-10-25,volatility_60,1,-0.011771499625974548
2022-10-25,volatility_60,2,0.0036414336426831215
2022-10-25,volatility_60,3,-0.009206252651822157
2022-10-25,volatility_60,4,-0.023549378602672734
2022-10-25,volatility_60,5,0.04088569723778631
2022-10-26,volatility_60,1,-0.0035895391747029597
2022-10-26,volatility_60,2,-0.024293648219148603
2022-10-26,volatility_60,3,-0.013914090985289741
2022-10-26,volatility_60,4,-0.01255385330010651
2022-10-26,volatility_60,5,0.05435113167924781
2022-10-27,volatility_60,1,-0.03712438508772461
2022-10-27,volatility_60,2,0.03152779614081256
2022-10-27,volatility_60,3,-0.04428469657663961
2022-10-27,volatility_60,4,-0.01004112404578291
2022-10-27,volatility_60,5,0.05992240956933456
2022-10-28,volatility_60,1,-0.03493901345808694
2022-10-28,volatility_60,2,0.02868169598652629
2022-10-28,volatility_60,3,-0.0320548961179681
2022-10-28,volatility_60,4,0.03724836888197583
2022-10-28,volatility_60,5,0.0010638447075529195
2022-10-31,volatility_60,1,-0.044639125965685714
2022-10-31,volatility_60,2,-0.024072753082877943
2022-10-31,volatility_60,3,0.00978891094910832
2022-10-31,volatility_60,4,-0.0035002617700197886
2022-10-31,volatility_60,5,0.062423229869475114
2022-11-01,volatility_60,1,-0.00874340929999634
2022-11-01,volatility_60,2,-0.020065512484861492
2022-11-01,volatility_60,3,0.02344330471946171
2022-11-01,volatility_60,4,-0.018508360090023823
2022-11-01,volatility_60,5,0.023873977155419945
2022-11-02,volatility_60,1,0.009329468071780523
2022-11-02,volatility_60,2,0.0023749724417660295
2022-11-02,volatility_60,3,-0.014507045846345112
2022-11-02,volatility_60,4,-0.021350375277085346
2022-11-02,volatility_60,5,0.024152980609883898
2022-11-03,volatility_60,1,-0.05045792325386307
2022-11-03,volatility_60,2,0.03569904809714995
2022-11-03,volatility_60,3,0.011189790012496302
2022-11-03,volatility_60,4,-0.026698442071443465
2022-11-03,volatility_60,5,0.03026752721566027
2022-11-04,volatility_60,1,0.04360842856017588
2022-11-04,volatility_60,2,0.010717748287069284
2022-11-04,volatility_60,3,-0.10034869864856272
2022-11-04,volatility_60,4,0.017012661235968896
2022-11-04,volatility_60,5,0.029009860565348655
2022-11-07,volatility_60,1,0.030563788384142233
2022-11-07,volatility_60,2,-0.035271832680031395
2022-11-07,volatility_60,3,-0.037913676712404226
2022-11-07,volatility_60,4,0.03293965981877526
2022-11-07,volatility_60,5,0.009682061189518122
2022-11-08,volatility_60,1,0.0072238251750777575
2022-11-08,volatility_60,2,-0.05176490679432198
2022-11-08,volatility_60,3,-0.008199546076094511
2022-11-08,volatility_60,4,0.009505376302403955
2022-11-08,volatility_60,5,0.043235251392934784
2022-11-09,volatility_60,1,-0.015948405354381634
2022-11-09,volatility_60,2,-0.02164701378021411
2022-11-09,volatility_60,3,0.0006529866500964432
2022-11-09,volatility_60,4,-0.001861179422447845
2022-11-09,volatility_60,5,0.038803611906947144
2022-11-10,volatility_60,1,0.003443730560660406
2022-11-10,volatility_60,2,-0.021708523403249948
2022-11-10,volatility_60,3,0.04329947947332576
2022-11-10,volatility_60,4,-0.03917638512828318
2022-11-10,volatility_60,5,0.01414169849754695
2022-11-11,volatility_60,1,0.00641809335256157
2022-11-11,volatility_60,2,-0.02800961959784657
2022-11-11,volatility_60,3,0.04622109635124225
2022-11-11,volatility_60,4,-0.028936365358910345
2022-11-11,volatility_60,5,0.004306795252953098
2022-11-14,volatility_60,1,0.029354989072022587
2022-11-14,volatility_60,2,-0.0040593568171398905
2022-11-14,volatility_60,3,0.011908267134052162
2022-11-14,volatility_60,4,-0.04443227225948201
2022-11-14,volatility_60,5,0.007228372870547152
2022-11-15,volatility_60,1,0.008186003983409074
2022-11-15,volatility_60,2,0.010255643316362195
2022-11-15,volatility_60,3,0.025459022264228692
2022-11-15,volatility_60,4,-0.01961631721854379
2022-11-15,volatility_60,5,-0.024284352345456173
2022-11-16,volatility_60,1,0.016000487209260228
2022-11-16,volatility_60,2,0.014407428199418315
2022-11-16,volatility_60,3,-0.00033265653911707105
2022-11-16,volatility_60,4,0.02911410811182491
2022-11-16,volatility_60,5,-0.05918936698138638
2022-11-17,volatility_60,1,0.003112111986026357
2022-11-17,volatility_60,2,0.0649164994859699
2022-11-17,volatility_60,3,0.008456772075098162
2022-11-17,volatility_60,4,-0.03647406858938694
2022-11-17,volatility_60,5,-0.040011314957707475
2022-11-18,volatility_60,1,0.04817720107564921
2022-11-18,volatility_60,2,0.00665867049972807
2022-11-18,volatility_60,3,-0.025455771935481875
2022-11-18,volatility_60,4,0.003966807441922848
2022-11-18,volatility_60,5,-0.033346907081818256
2022-11-21,volatility_60,1,0.019288154199747953
2022-11-21,volatility_60,2,-0.020194794152999337
2022-11-21,volatility_60,3,-0.021651046654199632
2022-11-21,volatility_60,4,0.041064281582026366
2022-11-21,volatility_60,5,-0.01850659497457534
2022-11-22,volatility_60,1,0.04291895623602722
2022-11-22,volatility_60,2,-0.046616932126409646
2022-11-22,volatility_60,3,-0.0014696800566353259
2022-11-22,volatility_60,4,0.01688694642022721
2022-11-22,volatility_60,5,-0.011719290473209455
2022-11-23,volatility_60,1,0.07749899521586999
2022-11-23,volatility_60,2,-0.08565821332382696
2022-11-23,volatility_60,3,0.009713754248686469
2022-11-23,volatility_60,4,-0.010203632075942395
2022-11-23,volatility_60,5,0.008649095935212892
2022-11-24,volatility_60,1,0.03626278257510074
2022-11-24,volatility_60,2,-0.08624193622364118
2022-11-24,volatility_60,3,0.030789691286838172
2022-11-24,volatility_60,4,0.0030529754223929118
2022-11-24,volatility_60,5,0.016136486939309358
2022-11-25,volatility_60,1,0.009946474623408974
2022-11-25,volatility_60,2,-0.039121676238158765
2022-11-25,volatility_60,3,0.027480001025892875
2022-11-25,volatility_60,4,-0.008723468917812893
2022-11-25,volatility_60,5,0.010418669506669809
2022-11-28,volatility_60,1,0.006290793745330189
2022-11-28,volatility_60,2,-0.028041423908290633
2022-11-28,volatility_60,3,0.013372399151535973
2022-11-28,volatility_60,4,-0.014273789606611144
2022-11-28,volatility_60,5,0.022652020618035607
2022-11-29,volatility_60,1,-0.017642058076988543
2022-11-29,volatility_60,2,-0.014335914755976564
2022-11-29,volatility_60,3,0.0005394568973171032
2022-11-29,volatility_60,4,0.003770292673801412
2022-11-29,volatility_60,5,0.027668223261846592
2022-11-30,volatility_60,1,-0.05514537306563655
2022-11-30,volatility_60,2,0.020949904824467624
2022-11-30,volatility_60,3,0.0006087136991136388
2022-11-30,volatility_60,4,0.03558366222574255
2022-11-30,volatility_60,5,-0.0019969076836872657
2022-12-01,volatility_60,1,-0.034663125992140026
2022-12-01,volatility_60,2,-0.003543737743555063
2022-12-01,volatility_60,3,0.0035223247905689977
2022-12-01,volatility_60,4,0.032739936887081635
2022-12-01,volatility_60,5,0.001944602058044453
2022-12-02,volatility_60,1,-0.020786293327280506
2022-12-02,volatility_60,2,-0.011710844902649521
2022-12-02,volatility_60,3,0.03778607921915138
2022-12-02,volatility_60,4,-0.0034131692665786556
2022-12-02,volatility_60,5,-0.0018757717226427044
2022-12-05,volatility_60,1,-0.0033421398108533402
2022-12-05,volatility_60,2,-0.011163269432315092
2022-12-05,volatility_60,3,0.009786221516026884
2022-12-05,volatility_60,4,0.003463362994860453
2022-12-05,volatility_60,5,0.001255824732281096
2022-12-06,volatility_60,1,0.005301490015936849
2022-12-06,volatility_60,2,-0.003335219701342574
2022-12-06,volatility_60,3,-0.0007078899817309142
2022-12-06,volatility_60,4,-3.170613605122524e-05
2022-12-06,volatility_60,5,-0.00122667419681214
2022-12-07,volatility_60,1,0.011193264014217628
2022-12-07,volatility_60,2,-0.016059989093591555
2022-12-07,volatility_60,3,-0.03616575120116109
2022-12-07,volatility_60,4,0.013982346016376178
2022-12-07,volatility_60,5,0.027050130264158832
2022-12-08,volatility_60,1,-0.020511410249412342
2022-12-08,volatility_60,2,-0.011755805624960546
2022-12-08,volatility_60,3,-0.023595145343685522
2022-12-08,volatility_60,4,0.01846773437650677
2022-12-08,volatility_60,5,0.037394626841551634
2022-12-09,volatility_60,1,-0.024749109204979566
2022-12-09,volatility_60,2,-0.009576253144694447
2022-12-09,volatility_60,3,-0.019791281561222885
2022-12-09,volatility_60,4,0.04153712336569766
2022-12-09,volatility_60,5,0.01257952054519924
2022-12-12,volatility_60,1,-0.018952697149455532
2022-12-12,volatility_60,2,-0.04346720929845389
2022-12-12,volatility_60,3,-0.01280986757246656
2022-12-12,volatility_60,4,0.02994242549762126
2022-12-12,volatility_60,5,0.04528734852275472
2022-12-13,volatility_60,1,-0.035501591106266384
2022-12-13,volatility_60,2,0.0076954519706223246
2022-12-13,volatility_60,3,-0.0025736884604083965
2022-12-13,volatility_60,4,-0.006733594840842627
2022-12-13,volatility_60,5,0.03711342243689508
2022-12-14,volatility_60,1,0.01938892193932447
2022-12-14,volatility_60,2,-0.03255060949427717
2022-12-14,volatility_60,3,0.011419563616218664
2022-12-14,volatility_60,4,-0.00308681190892578
2022-12-14,volatility_60,5,0.004828935847659824
2022-12-15,volatility_60,1,-0.021618254558974436
2022-12-15,volatility_60,2,0.022874388365447848
2022-12-15,volatility_60,3,0.004899914295908624
2022-12-15,volatility_60,4,0.0127520781811256
2022-12-15,volatility_60,5,-0.018908126283507642
2022-12-16,volatility_60,1,0.0354506787625756
2022-12-16,volatility_60,2,-0.039117066355692086
2022-12-16,volatility_60,3,0.003063900119310549
2022-12-16,volatility_60,4,-0.035410106425300264
2022-12-16,volatility_60,5,0.03601259389910619
2022-12-19,volatility_60,1,-0.022950387175236776
2022-12-19,volatility_60,2,0.04589057999441272
2022-12-19,volatility_60,3,-0.07407487757628321
2022-12-19,volatility_60,4,0.025810454218312587
2022-12-19,volatility_60,5,0.025324230538794693
2022-12-20,volatility_60,1,-0.029367125509400193
2022-12-20,volatility_60,2,0.02838417662480873
2022-12-20,volatility_60,3,0.002345763977430401
2022-12-20,volatility_60,4,-0.022664335707906116
2022-12-20,volatility_60,5,0.021301520615067168
2022-12-21,volatility_60,1,-0.018495909678236257
2022-12-21,volatility_60,2,0.045834771054285434
2022-12-21,volatility_60,3,-0.01146014924743691
2022-12-21,volatility_60,4,-0.04069142594937944
2022-12-21,volatility_60,5,0.024812713820767184
2022-12-22,volatility_60,1,-0.02885640458410308
2022-12-22,volatility_60,2,0.04565721432226047
2022-12-22,volatility_60,3,0.03782968595415067
2022-12-22,volatility_60,4,-0.0794228480839125
2022-12-22,volatility_60,5,0.024792352391604454
2022-12-23,volatility_60,1,-0.015471334631298073
2022-12-23,volatility_60,2,0.04091698846546504
2022-12-23,volatility_60,3,-0.032474891746683665
2022-12-23,volatility_60,4,-0.009263170205661031
2022-12-23,volatility_60,5,0.016292408118177726
2022-12-26,volatility_60,1,-0.009141213841889994
2022-12-26,volatility_60,2,0.012600822857226678
2022-12-26,volatility_60,3,-0.03668733863232883
2022-12-26,volatility_60,4,0.024295618342013256
2022-12-26,volatility_60,5,0.00893211127497888
2022-12-27,volatility_60,1,0.026002126777908238
2022-12-27,volatility_60,2,-0.020395551016371596
2022-12-27,volatility_60,3,-0.041554351057808095
2022-12-27,volatility_60,4,0.022395974712834152
2022-12-27,volatility_60,5,0.013551800583437287
2022-12-28,volatility_60,1,-0.005839759979303652
2022-12-28,volatility_60,2,-0.055902831200718386
2022-12-28,volatility_60,3,-0.034372725421252595
2022-12-28,volatility_60,4,0.03094124574976302
2022-12-28,volatility_60,5,0.0651740708515116
2022-12-29,volatility_60,1,0.03144034993987829
2022-12-29,volatility_60,2,-0.051909398344468755
2022-12-29,volatility_60,3,-0.018897098831845226
2022-12-29,volatility_60,4,0.00615399357664268
2022-12-29,volatility_60,5,0.033212153659793
2022-12-30,volatility_60,1,0.025936016936193983
2022-12-30,volatility_60,2,-0.04477362868746196
2022-12-30,volatility_60,3,0.005530421498186633
2022-12-30,volatility_60,4,-0.012004729994186482
2022-12-30,volatility_60,5,0.025311920247267826
2023-01-02,volatility_60,1,0.007987427868493812
2023-01-02,volatility_60,2,0.041368892724752346
2023-01-02,volatility_60,3,-0.04684987624136579
2023-01-02,volatility_60,4,-0.020361374583206207
2023-01-02,volatility_60,5,0.017854930231325828
2023-01-03,volatility_60,1,-0.005867600516364202
2023-01-03,volatility_60,2,0.04607079553838661
2023-01-03,volatility_60,3,-0.04769744549752469
2023-01-03,volatility_60,4,0.011413862345780956
2023-01-03,volatility_60,5,-0.003919611870278672
2023-01-04,volatility_60,1,0.02078493879327449
2023-01-04,volatility_60,2,0.0657280376408882
2023-01-04,volatility_60,3,-0.061478755054360165
2023-01-04,volatility_60,4,-0.02744395589389341
2023-01-04,volatility_60,5,0.002409734514090888
2023-01-05,volatility_60,1,0.0450450747592783
2023-01-05,volatility_60,2,0.02504200576135459
2023-01-05,volatility_60,3,-0.018181492121356092
2023-01-05,volatility_60,4,-0.04757196361372477
2023-01-05,volatility_60,5,-0.004333624785552026
2023-01-06,volatility_60,1,0.046095562279677094
2023-01-06,volatility_60,2,0.04625188893753657
2023-01-06,volatility_60,3,-0.010480038149976056
2023-01-06,volatility_60,4,-0.06750139720009546
2023-01-06,volatility_60,5,-0.014366015867142146
2023-01-09,volatility_60,1,0.023919641377850364
2023-01-09,volatility_60,2,0.017967340432217385
2023-01-09,volatility_60,3,-0.007564644584547465
2023-01-09,volatility_60,4,-0.05066393525975631
2023-01-09,volatility_60,5,0.01634159803423603
2023-01-10,volatility_60,1,0.01506594049573935
2023-01-10,volatility_60,2,-0.01749811317545956
2023-01-10,volatility_60,3,-0.021488675748973826
2023-01-10,volatility_60,4,0.0063088105293018365
2023-01-10,volatility_60,5,0.01761203789939221
2023-01-11,volatility_60,1,0.01628777962205439
2023-01-11,volatility_60,2,0.025865846944124783
2023-01-11,volatility_60,3,0.011734704971414468
2023-01-11,volatility_60,4,-0.05496768138201027
2023-01-11,volatility_60,5,0.0010793498444166324
2023-01-12,volatility_60,1,0.01332860713884744
2023-01-12,volatility_60,2,-0.004451305100664259
2023-01-12,volatility_60,3,-0.018475571112436126
2023-01-12,volatility_60,4,-0.0029497897498840103
2023-01-12,volatility_60,5,0.012548058824136968
2023-01-13,volatility_60,1,0.02216651614695385
2023-01-13,volatility_60,2,0.027902947830548683
2023-01-13,volatility_60,3,-0.02006130956543413
2023-01-13,volatility_60,4,-0.04315383272098518
2023-01-13,volatility_60,5,0.013145678308916763
2023-01-16,volatility_60,1,-0.018408189329071588
2023-01-16,volatility_60,2,0.0174434611500389
2023-01-16,volatility_60,3,-0.051647653456200066
2023-01-16,volatility_60,4,-0.003864401587576862
2023-01-16,volatility_60,5,0.05647678322280961
2023-01-17,volatility_60,1,0.00798207975709836
2023-01-17,volatility_60,2,-0.013749239607215247
2023-01-17,volatility_60,3,0.0066823979880411
2023-01-17,volatility_60,4,-0.06241849920375131
2023-01-17,volatility_60,5,0.0615032610658271
2023-01-18,volatility_60,1,-0.03281224840507089
2023-01-18,volatility_60,2,0.031957775108125
2023-01-18,volatility_60,3,0.009613000947744501
2023-01-18,volatility_60,4,0.008033717727549537
2023-01-18,volatility_60,5,-0.016792245378348142
2023-01-19,volatility_60,1,-0.01882827082571067
2023-01-19,volatility_60,2,0.009598227208300981
2023-01-19,volatility_60,3,0.007507548006556099
2023-01-19,volatility_60,4,-0.005889047326771837
2023-01-19,volatility_60,5,0.007611542937625424
2023-01-20,volatility_60,1,-0.029817108041406994
2023-01-20,volatility_60,2,0.01686140301618081
2023-01-20,volatility_60,3,0.020745753866761286
2023-01-20,volatility_60,4,-0.02664619275827875
2023-01-20,volatility_60,5,0.018856143916743652
2023-01-23,volatility_60,1,-0.03419000104044349
2023-01-23,volatility_60,2,0.0026058001722316752
2023-01-23,volatility_60,3,0.017441542974117
2023-01-23,volatility_60,4,0.01670013499071733
2023-01-23,volatility_60,5,-0.0025574770966225076
2023-01-24,volatility_60,1,-0.023789533087087367
2023-01-24,volatility_60,2,-0.00174654108040323
2023-01-24,volatility_60,3,-0.028079491451415306
2023-01-24,volatility_60,4,0.03155785607928313
2023-01-24,volatility_60,5,0.022057709539622772
2023-01-25,volatility_60,1,-0.05813771155856269
2023-01-25,volatility_60,2,-0.0026218751130938737
2023-01-25,volatility_60,3,-0.015445837504436746
2023-01-25,volatility_60,4,0.03671297043981979
2023-01-25,volatility_60,5,0.03949245373627351
2023-01-26,volatility_60,1,-0.04341768893467601
2023-01-26,volatility_60,2,0.0011238228867788136
