date,equity_open,buy_value,sell_value,traded_value,turnover,buy_count,sell_count,target_weight_sum
2024-08-05,2501541.9357300666,422375.97422483994,426970.79848112,849346.7727059599,0.3395292961411342,3,4,0.9999999999999999
2024-08-12,2426571.106744054,827168.5403675998,826532.1269823296,1653700.6673499295,0.6814968919533732,3,3,0.9999999999999999
2024-08-19,2390314.2774035963,955774.1526596351,956722.9403847759,1912497.093044411,0.8001027777492927,3,4,0.9999999999999999
2024-08-26,2396747.6352164387,944706.5579714832,948333.5778183199,1893040.1357898032,0.789837072528853,5,6,0.9999999999999998
2024-09-02,2271083.95877572,775663.4337972624,771787.7432457758,1547451.1770430382,0.6813711888825226,3,10,1.0
2024-09-09,2128948.077906876,716393.198643768,718206.1422602447,1434599.3409040128,0.6738536067607962,3,5,0.9999999999999999
2024-09-18,2139087.9589658207,860072.5131321022,864138.6461455568,1724211.159277659,0.8060496774107685,5,5,0.9999999999999999
2024-09-23,2238474.012950347,882917.8499652408,881086.3735903711,1764004.223555612,0.7880387323463381,5,6,1.0
2024-09-30,2563851.7888638196,1022694.8066458415,1028373.4074111416,2051068.2140569831,0.7999948448525263,4,6,0.9999999999999998
2024-10-08,2922313.0518504917,783445.6052117855,783433.2527730608,1566878.8579848465,0.5361776203246447,4,6,0.9999999999999999
2024-10-14,2520837.6570725986,1010343.4667124335,1012405.0556584711,2022748.5223709047,0.8024112606758995,4,5,1.0
2024-10-21,2525193.8769542663,1005493.6975764958,1005285.6526609354,2010779.3502374312,0.7962871162442029,5,6,1.0
2024-10-28,2504898.5717729735,998539.9709740415,1003190.6060221496,2001730.576996191,0.7991263995888508,4,6,0.9999999999999999
2024-11-04,2647350.956334961,758775.2292064008,759828.5490331585,1518603.7782395594,0.5736314539655675,5,5,0.9999999999999999
2024-11-11,2689568.240912214,492699.15267174,489775.38815126475,982474.5408230047,0.3652908023965145,3,4,0.9999999999999999
2024-11-18,2600475.54045634,480305.1448823327,489776.16253126477,970081.3074135975,0.37303996608380496,4,3,0.9999999999999999
2024-11-25,2618137.7673025173,463652.4885544511,460706.02804163843,924358.5165960896,0.3530595403115328,4,3,0.9999999999999999
2024-12-02,2581564.579033684,452139.48126905755,450779.0051913,902918.4864603576,0.34975630429448046,3,4,0.9999999999999999
2024-12-09,2586238.608389797,1058606.8582027464,1059657.4648613546,2118264.323064101,0.819052161773635,5,4,0.9999999999999999
2024-12-16,2526512.6107576243,1011281.5642965983,1015039.0772290912,2026320.6415256895,0.8020227696065437,6,4,0.9999999999999999
2024-12-23,2444281.6591674304,982350.2627996327,984803.2999083383,1967153.562707971,0.8047982340046775,6,6,1.0
2024-12-30,2430481.0824284162,816686.7342537023,813217.5164309441,1629904.2506846464,0.6706097251561929,5,5,0.9999999999999999
2025-01-06,2370829.4081870206,961950.5824727303,965663.6012235008,1927614.183696231,0.8130547803396292,5,5,0.9999999999999999
2025-01-13,2384897.059770459,960850.0172353392,965148.9538220601,1925998.9710573992,0.8075815948394739,4,8,0.9999999999999999
2025-01-20,2511417.2297820407,993189.604465332,995207.862706848,1988397.4671721798,0.7917431813369966,5,8,0.9999999999999999
2025-01-27,2469576.665274698,833680.28594988,829635.3073494104,1663315.5932992904,0.6735225582131402,6,8,1.0
2025-02-05,2514167.405477889,434335.785966072,438890.5040659328,873226.2900320048,0.34732225393162447,3,4,1.0
2025-02-10,2554826.3059006743,434410.1799676992,431488.14032223367,865898.3202899329,0.33892649308097306,2,5,1.0
2025-02-17,2470845.8768377993,832910.1949475424,835346.5226530633,1668256.7176006057,0.6751763569064246,5,3,1.0
2025-02-24,2395283.829243387,961750.4310035494,963395.4583046096,1925145.889308159,0.8037234943953454,4,5,0.9999999999999999
2025-03-03,2327690.61622535,919183.6881341927,927280.030471256,1846463.7186054487,0.7932599400171692,5,7,0.9999999999999999
2025-03-10,2472318.7265173607,875276.3776340088,872988.6657163528,1748265.0433503615,0.7071357849612944,5,7,0.9999999999999999
2025-03-17,2513216.4369799825,853385.749529328,849306.9300863022,1702692.6796156303,0.6774954415234044,4,4,0.9999999999999999
2025-03-24,2450459.1747469865,988485.6293383678,992153.2983698039,1980638.9277081718,0.8082725670843611,4,5,1.0
2025-03-31,2439841.1222257405,953244.8027301815,954805.8346492944,1908050.6373794759,0.78203888769563,6,4,1.0
2025-04-07,2156929.833923991,845971.5577712113,847401.650068672,1693373.2078398834,0.7850849764357968,5,6,0.9999999999999999
2025-04-14,2422044.54841403,447563.22452812793,452254.47905215196,899817.7035802798,0.3715116239994372,2,5,0.9999999999999999
2025-04-21,2502911.005748928,71218.83967311599,71339.7009442808,142558.5406173968,0.05695709527424449,3,2,0.9999999999999999
2025-04-28,2395985.7111209636,36382.985591976,35207.366226264,71590.35181824,0.029879289966527556,3,3,0.9999999999999999
2025-05-06,2449844.32767248,12963.981579947998,17944.149187199997,30908.130767147995,0.012616365218810795,2,3,0.9999999999999999
2025-05-12,2417285.316924315,981779.5795609871,980051.385446568,1961830.9650075552,0.8115843633649887,5,4,1.0
2025-05-19,2428763.2655569464,966866.3821768968,968195.460585324,1935061.8427622207,0.796727235710429,6,6,0.9999999999999998
2025-05-26,2446744.3334569596,967559.3820035927,970140.5102157912,1937699.8922193837,0.7919502931806707,6,7,0.9999999999999998
2025-06-03,2434536.9535642765,953843.555586571,952831.7236005759,1906675.279187147,0.7831777933769642,6,8,0.9999999999999999
2025-06-09,2508380.561313925,16338.408987967197,14909.8332214896,31248.242209456796,0.012457536424651819,3,4,0.9999999999999999
2025-06-16,2539073.685499563,1018225.8217047526,1020807.9979244696,2039033.8196292222,0.8030620896407904,5,5,0.9999999999999999
2025-06-23,2468089.8394594667,988413.163626139,990604.6977601897,1979017.8613863287,0.8018419061356984,5,6,0.9999999999999998
2025-06-30,2596850.2454833416,1009615.151763223,1016354.8220484848,2025969.973811708,0.7801643461479705,5,8,1.0
2025-07-07,2609817.422405411,964081.0282439518,955981.1587891728,1920062.1870331247,0.7357074753771266,5,9,1.0
2025-07-14,2586677.522661733,1030754.4092639135,1035859.7461830311,2066614.1554469448,0.7989454183374066,4,6,0.9999999999999999
2025-07-21,2640948.015162033,1047225.3655239359,1050337.4224279039,2097562.7879518396,0.7942461479398508,5,7,1.0
2025-07-28,2899547.769943188,594915.255853272,596973.8709300833,1191889.1267833554,0.41106035194126445,5,7,0.9999999999999999
2025-08-04,2722493.0120890345,472999.2438235248,472192.1351709408,945191.3789944656,0.34717862444362985,3,2,0.9999999999999999
2025-08-11,2936942.7882915814,1196597.1683766816,1196344.482460544,2392941.650837226,0.814772987876008,4,5,1.0
2025-08-18,3040302.2701257323,1177298.4685040782,1188494.2863755599,2365792.754879638,0.7781439293474594,6,5,0.9999999999999999
2025-08-25,3181166.5226653744,1301973.564648715,1299735.4866689562,2601709.0513176713,0.8178474885803216,5,7,1.0
2025-09-01,3562807.329669551,655283.4915340295,655190.1845339289,1310473.6760679584,0.3678205288158269,4,6,0.9999999999999999
2025-09-08,3479739.8023550957,1254141.9260416077,1258491.2195351277,2512633.1455767355,0.7220750079865683,4,4,0.9999999999999999
2025-09-15,3594326.610301408,1449752.1278806224,1450677.3436702224,2900429.4715508446,0.8069465538379731,4,5,0.9999999999999999
2025-09-22,3476988.3369188732,1356189.0466921777,1361795.7822021397,2717984.828894317,0.7817066281283113,5,5,0.9999999999999999
2025-09-29,3639181.368078965,1423788.7107372116,1425410.778528884,2849199.4892660957,0.7829231909840532,5,7,0.9999999999999999
2025-10-09,4149626.6585283284,919471.3470563758,913120.1009155111,1832591.447971887,0.44162803036883763,5,7,0.9999999999999999
2025-10-13,4056859.7145141563,1388557.1227640256,1393451.666578652,2782008.7893426777,0.6857542496205953,4,4,0.9999999999999999
2025-10-20,4010477.922676401,704774.0342465711,706545.6272169839,1411319.661463555,0.35190809890351116,4,2,0.9999999999999999
2025-10-27,4216343.680865158,727819.7903999998,724148.460120828,1451968.2505208277,0.3443666741661097,3,4,0.9999999999999999
2025-11-03,4347907.169575709,792719.1624122135,800048.96978288,1592768.1321950937,0.3663298387188253,3,4,0.9999999999999999
2025-11-10,4529112.516081933,1528239.9762092158,1532115.5659362176,3060355.5421454334,0.6757075544665208,3,5,0.9999999999999999
2025-11-17,4507077.665402357,756586.5390339048,760241.4765586528,1516828.0155925576,0.33654357173300387,2,4,0.9999999999999999
2025-11-24,4139691.681911868,1421339.2358266944,1413766.3050740776,2835105.540900772,0.6848591051571773,4,4,0.9999999999999999
2025-12-01,4302507.573256907,1448284.6591981056,1451243.5258128615,2899528.185010967,0.6739158817601071,4,4,0.9999999999999999
2025-12-08,4361711.270357346,1741182.6995534878,1750085.864380781,3491268.563934269,0.800435505133341,4,6,1.0
2025-12-15,4144944.108487079,1674124.954724275,1676336.8966301102,3350461.8513543853,0.8083249770471133,5,5,0.9999999999999999
2025-12-22,4321175.840682878,1543645.9344829032,1540977.945923763,3084623.8804066665,0.7138390091339587,5,7,1.0
2025-12-29,4701827.962058691,855300.3500874096,859090.8299057377,1714391.1799931473,0.36462226900418165,4,2,1.0
2026-01-05,4900433.435171116,865543.29047748,867046.3923441503,1732589.6828216305,0.3535584567655965,4,3,1.0
2026-01-12,5275872.547149596,2143788.80491584,2144463.931974659,4288252.736890499,0.8128044600333114,5,4,1.0
2026-01-19,5341971.366828375,1072044.6211898422,1072431.555885571,2144476.177075413,0.4014390998783334,4,5,1.0
2026-01-26,5716600.592073094,1992748.358787552,1998761.427042867,3991509.785830419,0.6982313564752509,3,5,0.9999999999999999
2026-02-02,5237841.014008618,2241639.413787607,2248380.0618471904,4490019.4756347975,0.8572271406532253,5,4,0.9999999999999999
2026-02-09,5191024.482180664,2137769.072539488,2144887.824481146,4282656.897020634,0.8250118857504521,5,7,0.9999999999999999
2026-02-24,5287423.834057733,2125021.528706328,2136361.003926124,4261382.5326324515,0.8059468403466598,6,7,0.9999999999999998
2026-03-02,5827337.117689814,2180101.8446918926,2164833.8128308128,4344935.657522705,0.7456125447647362,4,9,0.9999999999999999
2026-03-09,5070830.520206647,2072346.930382464,2087574.6554401745,4159921.5858226386,0.8203629699801351,4,5,1.0
2026-03-16,4886554.509115171,1931756.5017705238,1929641.1459981008,3861397.6477686246,0.7902086512215791,6,5,0.9999999999999998
2026-03-23,3979352.075563418,822587.8148645184,824418.8349585383,1647006.6498230565,0.41388814524280676,5,7,0.9999999999999999
2026-03-30,4394892.846812533,1801981.4305482,1810725.431734502,3612706.862282702,0.8220238782164793,5,4,0.9999999999999998
2026-04-07,4371624.845030416,1125893.373062688,1124387.8575535808,2250281.2306162687,0.5147471044260231,6,4,0.9999999999999999
2026-04-13,4605802.04099857,803701.965053952,804869.897492848,1608571.8625468,0.34924902291242427,2,4,0.9999999999999999
2026-04-20,4607150.606937209,837278.6612750208,845690.8907958528,1682969.5520708736,0.3652951022562069,3,3,0.9999999999999999
2026-04-27,4564312.536877625,1586426.7454288271,1581510.715890048,3167937.461318875,0.6940667265274547,4,4,0.9999999999999999
2026-05-06,4659138.4479885595,1566012.3337402558,1570674.9414740289,3136687.2752142847,0.6732333263392191,3,5,0.9999999999999999
2026-05-11,4667637.245314294,1893625.3621062145,1899278.1384500223,3792903.500556237,0.8125960311855476,5,5,0.9999999999999999
2026-05-18,4292614.004921485,1277085.0764960928,1273793.08255368,2550878.1590497727,0.5942482031054246,6,4,0.9999999999999999
2026-05-25,4423602.5266368035,1514690.0920188574,1515440.24694416,3030130.3389630173,0.6849915472100018,3,4,0.9999999999999999
2026-06-01,4246182.492488473,1488190.7281788213,1485027.0272000001,2973217.7553788214,0.7002096025402735,5,3,0.9999999999999999
2026-06-08,3861430.236928838,1300945.9247999997,1315512.7711817992,2616458.6959817987,0.6775879752945585,3,4,0.9999999999999999
