date,symbol,score,future_return_5d,direction_up_5d,score_percentile,prob_up,predicted_direction,horizon_days
2023-01-10,000630,0.27,-0.007833760923634858,0.0,0.3333333333333333,0.49571916368101476,0,5
2023-01-11,000630,0.27,-0.04732861212927597,0.0,0.3333333333333333,0.49444998908956944,0,5
2023-01-12,000630,0.27,-0.059119770017814544,0.0,0.3333333333333333,0.4931905647783918,0,5
2023-01-13,000630,0.27,-0.03846539365960955,0.0,0.3333333333333333,0.4919407788485822,0,5
2023-01-16,000630,0.2733333333333333,0.0016338790634717881,1.0,0.3333333333333333,0.4907005211065648,0,5
2023-01-17,000630,0.2733333333333333,0.014855868748397727,1.0,0.3333333333333333,0.4925811628765396,0,5
2023-01-18,000630,0.2733333333333333,0.02164024548701704,1.0,0.3333333333333333,0.494447966628076,0,5
2023-01-19,000630,0.2733333333333333,0.0143238012792688,1.0,0.3333333333333333,0.4963010845363788,0,5
2023-01-20,000630,0.3,-0.024435178624522047,0.0,0.3333333333333333,0.4969241215413345,0,5
2023-01-23,000630,0.24666666666666665,-0.045641457974543664,0.0,0.3333333333333333,0.4944769286937964,0,5
2023-01-24,000630,0.24666666666666665,-0.08470908326914106,0.0,0.3333333333333333,0.49325544983740843,0,5
2023-01-25,000630,0.1966666666666667,-0.07630738021502104,0.0,0.3333333333333333,0.49083966845898996,0,5
2023-01-26,000630,0.17333333333333334,-0.026382750500443364,0.0,0.3333333333333333,0.4884415107693867,0,5
2023-01-27,000630,0.24666666666666665,0.02815739039056342,1.0,0.3333333333333333,0.48606078460254354,0,5
2023-01-30,000630,0.24666666666666665,0.016379147212080003,1.0,0.3333333333333333,0.4873369730057631,0,5
2023-01-31,000630,0.2733333333333333,0.06476827262370377,1.0,0.3333333333333333,0.48860381855158347,0,5
2023-02-01,000630,0.2733333333333333,0.10794694460475784,1.0,0.3333333333333333,0.4892367718003425,0,5
2023-02-02,000630,0.19,0.0703526205438878,1.0,0.3333333333333333,0.49104309724258666,0,5
2023-02-03,000630,0.15999999999999998,0.06232439176546567,1.0,0.3333333333333333,0.4934567043516707,0,5
2023-02-06,000630,0.15999999999999998,0.11022687291670707,1.0,0.3333333333333333,0.4952354075537372,0,5
2023-02-07,000630,0.15999999999999998,0.07105723569478672,1.0,0.3333333333333333,0.4970016626294457,0,5
2023-02-08,000630,0.18,0.06760469913526967,1.0,0.3333333333333333,0.4987555998008962,0,5
2023-02-09,000630,0.19999999999999996,0.016447156319060685,1.0,0.3333333333333333,0.5011082866686317,1,5
2023-02-10,000630,0.25,0.003311514352311473,1.0,0.3333333333333333,0.5034444563002711,1,5
2023-02-13,000630,0.3,-0.04503737205729086,0.0,0.3333333333333333,0.5057642820380858,1,5
2023-02-14,000630,0.3,-0.06590578039224959,0.0,0.3333333333333333,0.5051726781574987,1,5
2023-02-15,000630,0.4266666666666667,-0.09127362349175916,0.0,0.3333333333333333,0.5045851198082751,1,5
2023-02-16,000630,0.36333333333333334,-0.0500952067799878,0.0,0.3333333333333333,0.5028639092088892,1,5
2023-02-17,000630,0.51,-0.062156822529329414,0.0,0.6666666666666666,0.5158730158730159,1,5
2023-02-20,000630,0.36333333333333334,-0.02343281480178816,0.0,0.3333333333333333,0.498860794665185,0,5
2023-02-21,000630,0.33666666666666667,-0.0019593675498527086,0.0,0.3333333333333333,0.49770901598072725,0,5
2023-02-22,000630,0.3866666666666666,-0.0006299734745139896,0.0,0.6666666666666666,0.5151515151515151,1,5
2023-02-23,000630,0.3866666666666666,-0.02914967011415104,0.0,0.6666666666666666,0.5156599552572707,1,5
2023-02-24,000630,0.33333333333333326,-0.028289723070309414,0.0,0.3333333333333333,0.49829265400033224,0,5
2023-02-27,000630,0.4599999999999999,-0.004126040422507415,0.0,0.6666666666666666,0.5155555555555555,1,5
2023-02-28,000630,0.4699999999999999,-0.009475130285231614,0.0,0.6666666666666666,0.5160575858250277,1,5
2023-03-01,000630,0.5266666666666665,-0.011111770794046794,0.0,0.6666666666666666,0.5165562913907285,1,5
2023-03-02,000630,0.42666666666666664,0.027697357745689155,1.0,0.6666666666666666,0.5159515951595159,1,5
2023-03-03,000630,0.42666666666666664,0.035338334949847505,1.0,0.6666666666666666,0.5164473684210527,1,5
2023-03-06,000630,0.39999999999999997,-0.003221216481600675,0.0,0.6666666666666666,0.5169398907103825,1,5
2023-03-07,000630,0.42666666666666664,-0.02332097772112418,0.0,0.6666666666666666,0.5163398692810458,1,5
2023-03-08,000630,0.3733333333333334,-0.006419404665451212,0.0,0.3333333333333333,0.4966882472583476,0,5
2023-03-09,000630,0.36,-0.011215580371319422,0.0,0.3333333333333333,0.4961589470259993,0,5
2023-03-10,000630,0.30333333333333334,-0.0375852635326287,0.0,0.3333333333333333,0.49563306564385345,0,5
2023-03-13,000630,0.27333333333333343,-0.04094490296306874,0.0,0.3333333333333333,0.49511057009535436,0,5
2023-03-14,000630,0.24666666666666676,-0.020541454484847232,0.0,0.3333333333333333,0.4945914277876957,0,5
2023-03-15,000630,0.24666666666666676,-0.03330755525556506,0.0,0.3333333333333333,0.4930072304766683,0,5
2023-03-16,000630,0.2833333333333333,-0.031124274267610885,0.0,0.3333333333333333,0.4908734165059709,0,5
2023-03-17,000630,0.25666666666666665,-0.02401325453626746,0.0,0.3333333333333333,0.49037279627289715,0,5
2023-03-20,000630,0.31,-0.03054550311332993,0.0,0.3333333333333333,0.4898753475024665,0,5
2023-03-21,000630,0.34,-0.028448275153546865,0.0,0.3333333333333333,0.48938104015397654,0,5
2023-03-22,000630,0.3733333333333333,-0.0231373907666238,0.0,0.3333333333333333,0.4888898445649162,0,5
2023-03-23,000630,0.29000000000000004,-0.03698889506598446,0.0,0.3333333333333333,0.48785122845120166,0,5
2023-03-24,000630,0.3233333333333334,-0.06619919882632952,0.0,0.3333333333333333,0.4868192850333258,0,5
2023-03-27,000630,0.3733333333333333,-0.04067079983949451,0.0,0.3333333333333333,0.4857939502250466,0,5
2023-03-28,000630,0.3733333333333333,-0.031722365873909975,0.0,0.6666666666666666,0.509865005192108,1,5
2023-03-29,000630,0.3733333333333333,-0.05697107128522516,0.0,0.3333333333333333,0.48642805668988737,0,5
2023-03-30,000630,0.3733333333333333,-0.06783025489925021,0.0,0.6666666666666666,0.5087719298245614,1,5
2023-03-31,000630,0.3466666666666666,-0.03613260961028786,0.0,0.3333333333333333,0.48494553376906363,0,5
2023-04-03,000630,0.39999999999999997,-0.0439587386838991,0.0,0.3333333333333333,0.4839421823940984,0,5
2023-04-04,000630,0.3733333333333333,-0.036973374505386625,0.0,0.3333333333333333,0.4819226410493048,0,5
2023-04-05,000630,0.39999999999999997,-0.03441559341397471,0.0,0.3333333333333333,0.47991559918165466,0,5
2023-04-06,000630,0.4266666666666666,-0.02956259744764933,0.0,0.6666666666666666,0.508130081300813,1,5
2023-04-07,000630,0.39999999999999997,-0.022037198884582776,0.0,0.3333333333333333,0.4764697828527621,0,5
2023-04-10,000630,0.39999999999999997,-0.026237056076143794,0.0,0.3333333333333333,0.47502741036228385,0,5
2023-04-11,000630,0.42666666666666664,-0.05464719579194499,0.0,0.3333333333333333,0.47359374408271604,0,5
2023-04-12,000630,0.37666666666666676,-0.02304433082608104,0.0,0.3333333333333333,0.4721687054261427,0,5
2023-04-13,000630,0.29666666666666675,-0.013399203266536097,0.0,0.3333333333333333,0.4702276647356744,0,5
2023-04-14,000630,0.21333333333333337,-0.029936975020478318,0.0,0.3333333333333333,0.46981929676768186,0,5
2023-04-17,000630,0.2466666666666667,-0.06294859001003827,0.0,0.3333333333333333,0.4694133577751882,0,5
2023-04-18,000630,0.3466666666666666,-0.02979911442788441,0.0,0.3333333333333333,0.4674981103552537,0,5
2023-04-19,000630,0.26333333333333336,-0.015607183823202142,0.0,0.3333333333333333,0.46658348222305257,0,5
2023-04-20,000630,0.25666666666666665,-0.010157215366710992,0.0,0.3333333333333333,0.465674397651512,0,5
2023-04-21,000630,0.2866666666666667,0.008141312501244169,1.0,0.3333333333333333,0.4647708064035006,0,5
2023-04-24,000630,0.3466666666666666,0.06430389965404482,1.0,0.3333333333333333,0.4663467029829114,0,5
2023-04-25,000630,0.3466666666666666,0.05403215664091854,1.0,0.3333333333333333,0.4684250328811139,0,5
2023-04-26,000630,0.2733333333333333,0.0442246022117303,1.0,0.3333333333333333,0.4704910630945099,0,5
2023-04-27,000630,0.32333333333333336,0.025870877644789347,1.0,0.3333333333333333,0.47157308519262675,0,5
2023-04-28,000630,0.33000000000000007,0.033993850580117835,1.0,0.3333333333333333,0.4736176664092227,0,5
2023-05-01,000630,0.36,0.021103195890494586,1.0,0.3333333333333333,0.4756502543430276,0,5
2023-05-02,000630,0.35333333333333333,-0.005203894406199838,0.0,0.3333333333333333,0.47716699392279066,0,5
2023-05-03,000630,0.37333333333333335,-0.013947701960860592,0.0,0.3333333333333333,0.4762513114464952,0,5
2023-05-04,000630,0.43000000000000005,0.006205928114950465,1.0,0.3333333333333333,0.4743831585301447,0,5
2023-05-05,000630,0.48,-0.023800565834406928,0.0,0.6666666666666666,0.5062082139446036,1,5
2023-05-08,000630,0.39666666666666667,-0.026322085276759055,0.0,0.3333333333333333,0.4759825960841193,0,5
2023-05-09,000630,0.3766666666666667,-0.019853739897119027,0.0,0.3333333333333333,0.475577474131343,0,5
2023-05-10,000630,0.37333333333333335,-0.004990986493466298,0.0,0.3333333333333333,0.47373268554324843,0,5
2023-05-11,000630,0.44666666666666666,-0.023296705101571225,0.0,0.6666666666666666,0.5033050047214354,1,5
2023-05-12,000630,0.5333333333333333,-0.01025826555975451,0.0,0.6666666666666666,0.5018832391713748,1,5
2023-05-15,000630,0.48,-0.0005140557615305186,0.0,0.6666666666666666,0.5014084507042254,1,5
2023-05-16,000630,0.48,-0.0139471801892872,0.0,0.6666666666666666,0.5009363295880149,1,5
2023-05-17,000630,0.6033333333333333,-0.07247625329753438,0.0,1.0,0.5272516966985795,1,5
2023-05-18,000630,0.5766666666666665,-0.07180909859467177,0.0,1.0,0.525777774258387,1,5
2023-05-19,000630,0.65,-0.11431491103119862,0.0,1.0,0.5252405746888847,1,5
2023-05-22,000630,0.65,-0.10802164415553406,0.0,1.0,0.5247063659854353,1,5
2023-05-23,000630,0.6566666666666667,-0.09819590448733884,0.0,1.0,0.5241751232391734,1,5
2023-05-24,000630,0.62,-0.027012600198487058,0.0,1.0,0.5236468218170739,1,5
2023-05-25,000630,0.5466666666666666,0.00525343461760408,1.0,1.0,0.5231214373581436,1,5
2023-05-26,000630,0.4433333333333333,0.061770389001966075,1.0,0.6666666666666666,0.49633699633699635,0,5
2023-05-29,000630,0.4433333333333333,0.026249002540519317,1.0,0.3333333333333333,0.4669217905635894,0,5
2023-05-30,000630,0.4166666666666667,0.031545920483288636,1.0,0.3333333333333333,0.4683794765761984,0,5
2023-05-31,000630,0.36666666666666664,0.015832966586129427,1.0,0.3333333333333333,0.469829212244696,0,5
2023-06-01,000630,0.4633333333333333,0.010552824631013369,1.0,0.6666666666666666,0.5009057971014492,1,5
2023-06-02,000630,0.37999999999999995,0.031154819608848028,1.0,0.3333333333333333,0.472705091312082,0,5
2023-06-05,000630,0.3333333333333334,0.0618126387815332,1.0,0.6666666666666666,0.5036036036036036,1,5
2023-06-06,000630,0.4166666666666667,0.06460102079034868,1.0,0.6666666666666666,0.504941599281222,1,5
2023-06-07,000630,0.36666666666666664,0.06820648484336855,1.0,0.3333333333333333,0.47742815049365656,0,5
2023-06-08,000630,0.3333333333333333,0.03941623510243031,1.0,0.3333333333333333,0.4792961813408961,0,5
2023-06-09,000630,0.29333333333333333,0.028056632918621593,1.0,0.3333333333333333,0.4811541134173242,0,5
2023-06-12,000630,0.24666666666666665,0.011327963337375513,1.0,0.3333333333333333,0.4830020283975664,0,5
2023-06-13,000630,0.19333333333333336,-0.007950559492150289,0.0,0.3333333333333333,0.484840007077852,0,5
2023-06-14,000630,0.24666666666666665,-0.04050804329851865,0.0,0.3333333333333333,0.4844389661772501,0,5
2023-06-15,000630,0.26999999999999996,-0.04593369856220331,0.0,0.3333333333333333,0.4840400427254892,0,5
2023-06-16,000630,0.29666666666666663,-0.056725259650828974,0.0,0.3333333333333333,0.4831849348311438,0,5
2023-06-19,000630,0.29666666666666663,-0.0641257400518539,0.0,0.3333333333333333,0.48191425862855986,0,5
2023-06-20,000630,0.29666666666666663,-0.03604965831520812,0.0,0.3333333333333333,0.48019446670962584,0,5
2023-06-21,000630,0.31999999999999995,-0.06411985912641904,0.0,0.3333333333333333,0.4798109114996802,0,5
2023-06-22,000630,0.31999999999999995,-0.0639013979323656,0.0,0.3333333333333333,0.4785590324277034,0,5
2023-06-23,000630,0.5599999999999999,-0.06604035284681375,0.0,1.0,0.5261585533553351,1,5
2023-06-26,000630,0.5433333333333332,-0.050675967083063655,0.0,1.0,0.5247910307818139,1,5
2023-06-27,000630,0.5299999999999999,-0.04870612996427459,0.0,0.6666666666666666,0.5,1,5
2023-06-28,000630,0.44333333333333336,-0.02914088926384162,0.0,0.6666666666666666,0.49956933677863913,0,5
2023-06-29,000630,0.4433333333333334,-0.03207732218738868,0.0,0.3333333333333333,0.4784454604833446,0,5
2023-06-30,000630,0.3833333333333334,0.01628051198009084,1.0,0.3333333333333333,0.47762714608297163,0,5
2023-07-03,000630,0.3833333333333334,0.039701803413251247,1.0,0.3333333333333333,0.47896736142350216,0,5
2023-07-04,000630,0.35000000000000003,0.014522444555344238,1.0,0.3333333333333333,0.48074437867795594,0,5
2023-07-05,000630,0.46,0.027045017660985993,1.0,0.3333333333333333,0.4820697509773143,0,5
2023-07-06,000630,0.43333333333333335,0.06965436154244431,1.0,0.6666666666666666,0.5038167938931297,1,5
2023-07-07,000630,0.2666666666666667,0.044404980289832974,1.0,0.3333333333333333,0.4817220798581079,0,5
2023-07-10,000630,0.21000000000000002,0.006436715539280824,1.0,0.3333333333333333,0.4821910615644025,0,5
2023-07-11,000630,0.26,0.03925652035984073,1.0,0.3333333333333333,0.48349942159923004,0,5
2023-07-12,000630,0.29000000000000004,0.030135015275957855,1.0,0.3333333333333333,0.485237880144479,0,5
2023-07-13,000630,0.26333333333333336,0.011973665634858577,1.0,0.3333333333333333,0.4869675131439078,0,5
2023-07-14,000630,0.30333333333333334,-0.023598690692560265,0.0,0.3333333333333333,0.4886883876357564,0,5
2023-07-17,000630,0.33666666666666667,-0.027437273460269362,0.0,0.6666666666666666,0.5066666666666667,1,5
2023-07-18,000630,0.27666666666666667,-0.051937584083045496,0.0,0.3333333333333333,0.48917819160248494,0,5
2023-07-19,000630,0.30333333333333334,-0.02936668258499353,0.0,0.6666666666666666,0.5066334991708126,1,5
2023-07-20,000630,0.35333333333333333,-0.05138839587555721,0.0,0.6666666666666666,0.5070306038047974,1,5
2023-07-21,000630,0.4033333333333334,-0.05239684078306783,0.0,0.6666666666666666,0.5074257425742574,1,5
2023-07-24,000630,0.4033333333333334,-0.04741391987914201,0.0,0.6666666666666666,0.5078189300411523,1,5
2023-07-25,000630,0.4033333333333334,0.00911741366162544,1.0,0.6666666666666666,0.5082101806239737,1,5
2023-07-26,000630,0.3433333333333334,-0.028733640745524758,0.0,0.6666666666666666,0.5085995085995086,1,5
2023-07-27,000630,0.35333333333333333,-0.041679159598274174,0.0,0.3333333333333333,0.4922271515682626,0,5
2023-07-28,000630,0.35333333333333333,-0.049998872792450855,0.0,0.3333333333333333,0.4914157967909854,0,5
2023-07-31,000630,0.35000000000000003,-0.018061182728973058,0.0,0.3333333333333333,0.4906084755720939,0,5
2023-08-01,000630,0.25000000000000006,-0.07885938738969933,0.0,0.3333333333333333,0.48899412790288055,0,5
2023-08-02,000630,0.3,-0.05860728971667184,0.0,0.3333333333333333,0.48738769112648056,0,5
2023-08-03,000630,0.2933333333333333,-0.04271036538193507,0.0,0.3333333333333333,0.48659620973580425,0,5
2023-08-04,000630,0.2933333333333333,0.01134436157451435,1.0,0.3333333333333333,0.4862267133507665,0,5
2023-08-07,000630,0.2933333333333333,0.008645602730884994,1.0,0.3333333333333333,0.4874654199470247,0,5
2023-08-08,000630,0.2666666666666666,0.07931535439825543,1.0,0.3333333333333333,0.48869816782933073,0,5
2023-08-09,000630,0.2666666666666666,0.08598939570755038,1.0,0.3333333333333333,0.4899249998907981,0,5
2023-08-10,000630,0.2666666666666666,0.12181631761315703,1.0,0.3333333333333333,0.4903485104479721,0,5
2023-08-11,000630,0.35000000000000003,0.08545596568104807,1.0,0.3333333333333333,0.49076999617850053,0,5
2023-08-14,000630,0.2966666666666667,0.06390621044091405,1.0,0.3333333333333333,0.4916013662849109,0,5
2023-08-15,000630,0.11333333333333333,0.008609748334069023,1.0,0.3333333333333333,0.4924287113359609,0,5
2023-08-16,000630,0.14666666666666667,0.03417132594781713,1.0,0.3333333333333333,0.4936320792713499,0,5
2023-08-17,000630,0.11999999999999998,0.036688422756908645,1.0,0.3333333333333333,0.49404173262991435,0,5
2023-08-18,000630,0.11999999999999998,0.0492752667896208,1.0,0.3333333333333333,0.49523561438092595,0,5
2023-08-21,000630,0.17333333333333334,0.07002813665841123,1.0,0.3333333333333333,0.49642387508904734,0,5
2023-08-22,000630,0.25333333333333335,0.10365858921437443,1.0,0.3333333333333333,0.4976065543588331,0,5
2023-08-23,000630,0.17333333333333334,0.0737684921951971,1.0,0.3333333333333333,0.4987836914236483,0,5
2023-08-24,000630,0.3466666666666666,0.02623569638421963,1.0,0.3333333333333333,0.4999553251500065,0,5
2023-08-25,000630,0.2733333333333333,0.03529157690322582,1.0,0.3333333333333333,0.5015244342677976,1,5
2023-08-28,000630,0.42333333333333334,0.023645197233106874,1.0,0.3333333333333333,0.5030861747220211,1,5
2023-08-29,000630,0.3466666666666667,0.02304244501745023,1.0,0.3333333333333333,0.5046405982981677,1,5
2023-08-30,000630,0.4733333333333334,0.025727217276921843,1.0,0.6666666666666666,0.5208333333333334,1,5
2023-08-31,000630,0.5599999999999999,0.042016736535987365,1.0,1.0,0.5357814692684969,1,5
2023-09-01,000630,0.63,0.016759855717513483,1.0,1.0,0.5360826358193044,1,5
2023-09-04,000630,0.6633333333333334,0.015680255703640622,1.0,1.0,0.5367796032175881,1,5
2023-09-05,000630,0.5533333333333333,-0.0091576796950944,0.0,1.0,0.5374733103664929,1,5
2023-09-06,000630,0.58,-0.009472772179929922,0.0,1.0,0.5362429259877113,1,5
2023-09-07,000630,0.6066666666666666,-0.008564450966942916,0.0,1.0,0.5350181619619664,1,5
2023-09-08,000630,0.5866666666666666,-0.027927573285818852,0.0,1.0,0.5334055435569878,1,5
2023-09-11,000630,0.6733333333333335,-0.02346669428226511,0.0,1.0,0.5325578963876834,1,5
2023-09-12,000630,0.68,-0.04466903122735655,0.0,1.0,0.531714158220182,1,5
2023-09-13,000630,0.7066666666666667,-0.03809176570108075,0.0,1.0,0.5308743020787196,1,5
2023-09-14,000630,0.6899999999999998,-0.03306257658999279,0.0,1.0,0.5300383012351534,1,5
2023-09-15,000630,0.6999999999999998,-0.01727298511386921,0.0,1.0,0.5284553784553783,1,5
2023-09-18,000630,0.5266666666666666,-0.027848486270171446,0.0,0.6666666666666666,0.5183520599250936,1,5
2023-09-19,000630,0.6266666666666665,-0.006875312645889364,0.0,1.0,0.5253110143991209,1,5
2023-09-20,000630,0.6599999999999998,-0.0042990813795206195,0.0,1.0,0.5237494761656973,1,5
2023-09-21,000630,0.6933333333333331,-0.010157672205312274,0.0,1.0,0.5221949698851871,1,5
2023-09-22,000630,0.5566666666666665,-0.019024363072610573,0.0,1.0,0.5206474481633677,1,5
2023-09-25,000630,0.5033333333333334,-0.03424230313916932,0.0,0.6666666666666666,0.5170370370370371,1,5
2023-09-26,000630,0.5033333333333334,-0.060155457842574034,0.0,1.0,0.5201730725307048,1,5
2023-09-27,000630,0.5033333333333334,-0.05374448711974111,0.0,0.6666666666666666,0.5176991150442478,1,5
2023-09-28,000630,0.4566666666666667,-0.0864065383785717,0.0,0.6666666666666666,0.5180279617365711,1,5
2023-09-29,000630,0.4066666666666667,-0.08365858324582776,0.0,0.3333333333333333,0.5166840505728509,1,5
2023-10-02,000630,0.4066666666666667,-0.10566522177840754,0.0,0.3333333333333333,0.515901996835849,1,5
2023-10-03,000630,0.4066666666666667,-0.05492742512737736,0.0,0.5,0.5170646388572652,1,5
2023-10-04,000630,0.4066666666666667,-0.0754878993859115,0.0,0.6666666666666666,0.5193289569657185,1,5
2023-10-05,000630,0.35333333333333333,-0.05219169086184838,0.0,0.3333333333333333,0.5152307655190717,1,5
2023-10-06,000630,0.3566666666666667,-0.05302261976054434,0.0,0.3333333333333333,0.5144582721814276,1,5
2023-10-09,000630,0.30333333333333334,-0.011128047479987302,0.0,0.3333333333333333,0.514064667336299,1,5
2023-10-10,000630,0.27,-0.045066114010999025,0.0,0.3333333333333333,0.5136727694690032,1,5
2023-10-11,000630,0.27,-0.04104004302972886,0.0,0.3333333333333333,0.5125610667779343,1,5
2023-10-12,000630,0.27,-0.07384952615011575,0.0,0.3333333333333333,0.5114541656339625,1,5
2023-10-13,000630,0.27,-0.03573517013385219,0.0,0.3333333333333333,0.5103520349966784,1,5
2023-10-16,000630,0.2800000000000001,-0.03851960852512115,0.0,0.3333333333333333,0.5092546440926519,1,5
2023-10-17,000630,0.3333333333333334,-0.05742429002733063,0.0,0.3333333333333333,0.5081619624125672,1,5
2023-10-18,000630,0.23000000000000004,-0.07736466267568864,0.0,0.3333333333333333,0.507073959708396,1,5
2023-10-19,000630,0.32333333333333336,-0.0039950656387343075,0.0,0.3333333333333333,0.5067028567028569,1,5
2023-10-20,000630,0.22333333333333338,-0.021247877829771222,0.0,0.3333333333333333,0.5063333356334372,1,5
2023-10-23,000630,0.19000000000000006,-0.03551325336546152,0.0,0.3333333333333333,0.5059653864064924,1,5
2023-10-24,000630,0.29000000000000004,0.006084753994992198,1.0,0.3333333333333333,0.505232599241507,1,5
2023-10-25,000630,0.32333333333333336,0.016926978907677137,1.0,0.3333333333333333,0.5062809962395772,1,5
2023-10-26,000630,0.24000000000000005,0.007398079224021137,1.0,0.3333333333333333,0.5073249595821416,1,5
2023-10-27,000630,0.29000000000000004,0.006530403659284811,1.0,0.3333333333333333,0.5083645173347023,1,5
2023-10-30,000630,0.2966666666666667,0.0019864907037072665,1.0,0.3333333333333333,0.5093996973263832,1,5
2023-10-31,000630,0.2966666666666667,0.011879999286425136,1.0,0.3333333333333333,0.5104305271524127,1,5
2023-11-01,000630,0.35000000000000003,0.016174160379871516,1.0,0.3333333333333333,0.5107582221570098,1,5
2023-11-02,000630,0.35000000000000003,0.019334172644501546,1.0,0.3333333333333333,0.511781895463904,1,5
2023-11-03,000630,0.3,0.0142327667265163,1.0,0.3333333333333333,0.513161365892659,1,5
2023-11-06,000630,0.3,0.02107728419415067,1.0,0.3333333333333333,0.5141757405456038,1,5
2023-11-07,000630,0.4133333333333334,0.0011747180807475388,1.0,0.3333333333333333,0.515185896889367,1,5
2023-11-08,000630,0.2766666666666667,5.956401086315566e-05,1.0,0.3333333333333333,0.5161918611823478,1,5
2023-11-09,000630,0.3733333333333334,-0.04287975042846026,0.0,0.3333333333333333,0.5165035283405419,1,5
2023-11-10,000630,0.2966666666666667,-0.0591093045402693,0.0,0.3333333333333333,0.516125201861879,1,5
2023-11-13,000630,0.33,-0.044401074558282905,0.0,0.3333333333333333,0.515748434974863,1,5
2023-11-14,000630,0.27999999999999997,-0.06331169189917862,0.0,0.3333333333333333,0.5153732180556092,1,5
2023-11-15,000630,0.2466666666666667,-0.06433266937080029,0.0,0.3333333333333333,0.5146455826568668,1,5
2023-11-16,000630,0.38,-0.047677021952326815,0.0,0.3333333333333333,0.5139209773776156,1,5
2023-11-17,000630,0.38,-0.02618481089962954,0.0,0.3333333333333333,0.5131993833309015,1,5
2023-11-20,000630,0.35333333333333333,-0.03506862314393222,0.0,0.3333333333333333,0.512480781786399,1,5
2023-11-21,000630,0.43333333333333335,-0.0313391966321519,0.0,0.3333333333333333,0.5117651541687905,1,5
2023-11-22,000630,0.43333333333333335,-0.02951059744799467,0.0,0.3333333333333333,0.511052482056167,1,5
2023-11-23,000630,0.45999999999999996,-0.014367713619239608,0.0,0.3333333333333333,0.5103427471784473,1,5
2023-11-24,000630,0.45999999999999996,-0.01957232456706337,0.0,0.3333333333333333,0.5096359314158163,1,5
2023-11-27,000630,0.43333333333333335,-0.017395330308094037,0.0,0.6666666666666666,0.5225589225589226,1,5
2023-11-28,000630,0.4066666666666667,0.000169086950689179,1.0,0.3333333333333333,0.509597678471606,1,5
2023-11-29,000630,0.43333333333333335,0.016272535792339005,1.0,0.6666666666666666,0.5238095238095238,1,5
2023-11-30,000630,0.45999999999999996,0.025389817231826095,1.0,0.6666666666666666,0.5240963855421686,1,5
2023-12-01,000630,0.45999999999999996,0.02587161457825138,1.0,0.6666666666666666,0.5243820975283902,1,5
2023-12-04,000630,0.45999999999999996,0.07216870508774575,1.0,0.6666666666666666,0.5246666666666666,1,5
2023-12-05,000630,0.45999999999999996,0.0855081350774951,1.0,0.6666666666666666,0.5249500998003992,1,5
2023-12-06,000630,0.4100000000000001,0.07740049718219177,1.0,0.3333333333333333,0.5131478115734446,1,5
2023-12-07,000630,0.4100000000000001,0.03925829806157832,1.0,0.3333333333333333,0.5134532836481948,1,5
2023-12-08,000630,0.4100000000000001,0.0031916367505882004,1.0,0.3333333333333333,0.5144189181300518,1,5
2023-12-11,000630,0.42333333333333334,-0.05135428541402076,0.0,0.3333333333333333,0.5153807272619156,1,5
2023-12-12,000630,0.37,-0.06651067263846988,0.0,0.3333333333333333,0.5146809712027105,1,5
2023-12-13,000630,0.29333333333333333,-0.0652731065443386,0.0,0.3333333333333333,0.5143235644807852,1,5
2023-12-14,000630,0.31666666666666665,-0.05824023769341813,0.0,0.3333333333333333,0.5139675637560233,1,5
2023-12-15,000630,0.32333333333333336,-0.059986848073989685,0.0,0.3333333333333333,0.5126199120888557,1,5
2023-12-18,000630,0.2966666666666667,-0.050555779003918055,0.0,0.3333333333333333,0.5119311814583782,1,5
2023-12-19,000630,0.37333333333333335,-0.05993572634662114,0.0,0.3333333333333333,0.5112451874778612,1,5
2023-12-20,000630,0.4066666666666667,-0.04883827533544283,0.0,0.3333333333333333,0.5105619138696943,1,5
2023-12-21,000630,0.38,-0.048982910133951174,0.0,0.3333333333333333,0.5098813444850956,1,5
2023-12-22,000630,0.30333333333333334,0.0015749086184968508,1.0,0.3333333333333333,0.508889730610746,1,5
2023-12-25,000630,0.35333333333333333,0.013497031769774681,1.0,0.3333333333333333,0.5101778188528003,1,5
2023-12-26,000630,0.3566666666666667,0.043224411219668246,1.0,0.3333333333333333,0.5108148772420009,1,5
2023-12-27,000630,0.33,0.014776328070318145,1.0,0.3333333333333333,0.51209417441401,1,5
2023-12-28,000630,0.3566666666666667,0.022542268249489572,1.0,0.3333333333333333,0.5123928806855639,1,5
2023-12-29,000630,0.2800000000000001,0.000800431435662663,1.0,0.3333333333333333,0.5133326954502051,1,5
2024-01-01,000630,0.23000000000000004,-0.004903857551894708,0.0,0.3333333333333333,0.5145996860282577,1,5
2024-01-02,000630,0.2566666666666667,0.00484478108606079,1.0,0.3333333333333333,0.5139219077441294,1,5
2024-01-03,000630,0.2566666666666667,-0.04047531767850898,0.0,0.3333333333333333,0.5151828732294068,1,5
2024-01-04,000630,0.2566666666666667,-0.017756203874742194,0.0,0.3333333333333333,0.5148354439733608,1,5
2024-01-05,000630,0.2733333333333334,0.02871946055060004,1.0,0.3333333333333333,0.5144893397228747,1,5
2024-01-08,000630,0.4066666666666667,0.02162860939517719,1.0,0.3333333333333333,0.5151070168202029,1,5
2024-01-09,000630,0.39666666666666667,-0.008667190534401459,0.0,0.3333333333333333,0.5157223056216056,1,5
2024-01-10,000630,0.32,0.06040376659563185,1.0,0.3333333333333333,0.5147439361109244,1,5
